Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Figma. Diseño de UI/UX Apps y Web. De principiante a Experto
Aprende a diseñar y desarrollar prototipos digitales web y app con Figma desde cero.","Miguel Angel Soto, SDQ Training Center",4 horas en total,28 ,Principiante,"14,99 €","19,99 €"
"Animación 3D Técnica y Workflow de videojuegos para Maya
De la escuela a animador técnico","Joel Combes, SDQ Training Center","1,5 horas en total",16 ,Principiante,"14,99 €","19,99 €"
"MÁSTER Adobe XD. Experiencias de Usuario UI / UX. De 0 a 100
Aprende a Crear Diseños y Prototipos Realistas y Destaca del resto.",Daniel Nuñez,"5,5 horas en total",60 ,Todos los niveles,"14,99 €","49,99 €"
"Crea páginas web desde cero con Webflow (principiante)
Facil y rápido. Podrás tener tu página web arriba en una sola tarde.",Robin Sarmiento,4 horas en total,25 ,Todos los niveles,"14,99 €","94,99 €"
"MagicaCSG y Blender 3D - Modelado y Diseño para VideoJuegos
Aprende DESDE CERO a EXPERTO a Modelar 3D tus Diseños compatible con Blender y Unity para VideoJuegos, MagicaCSG.",Sergio Fácil,1 hora en total,20 ,Todos los niveles,"14,99 €","94,99 €"
"MÁSTER Diseño de Experiencias de Usuario Interfaz Web UX UI
Aprende desde cero UX/UI: Experiencia de Usuario, Usabilidad y Diseño de Interfaces.",Ricardo Uribe Moya,"5,5 horas en total",11 ,Principiante,"14,99 €","94,99 €"
"Creaciones con Resina Epóxica
Aprende a realizar piezas con resina epóxica",Kenneth Alvarenga,"10,5 horas en total",71 ,Todos los niveles,"14,99 €","94,99 €"
"Blender. Modelado 3D y Texturizado de Básico a Profesional.
Aprende a modelar, esculpir, texturizar, iluminar, animar y renderizar con Blender . De principiante a Experto.","Álvaro García, Formación Certificada, Cursos Online Arquitectura",4 horas en total,71 ,Todos los niveles,"14,99 €","94,99 €"
"ZBrush. Modelado, Pintura y Esculpido 3D Sencillo y Potente
Aprende desde 0 Esculpido Orgánico Digitalmente con Z Brush y Diseña lo que imagines. Impartido por Arquitecto.",Alexander Burgos,31 minutos en total,9 ,Principiante,"14,99 €","94,99 €"
"Diplomado : Organización, Creatividad y Diseño de Eventos
Fórmate como Especialista de Eventos ampliando tus Oportunidades de Ingresos y Certifícate en la carrera que te apasiona","Álvaro García, Cursos Online Arquitectura","22,5 horas en total",14 ,Principiante,"14,99 €","19,99 €"
"Curso Elementor PRO Completo 2022 + Certificado
¡Construye Webs como los Profesionales SIN UTILIZAR CÓDIGO!",José Alejandro Zubieta,"30,5 horas en total",32 ,Principiante,"14,99 €","94,99 €"
"Decoración e Iluminación para Espacios Comerciales
Decora e Ilumina tu negocio con espíritu de marca",Creativity Unleashed,11 horas en total,31 ,Principiante,"14,99 €","19,99 €"
"Vectorización y dibujo de ilustraciones para estampadores
Aprende a combinar las funciones de Photoshop, Illustrator y Clip Studio Paint para realizar ilustraciones vectoriales",Yoney Gallardo,"7,5 horas en total",39 ,Todos los niveles,"14,99 €","39,99 €"
"Cómo Crear una Tarjeta De Presentación con WordPress 2023
Aprende a cómo crear una tarjeta de presentación con WordPress, de forma fácil y simple, sin saber de programación.","Álvaro García, Cursos Online Arquitectura","1,5 horas en total",12 ,Principiante,"14,99 €","19,99 €"
"Creación de arte digital y acuñación de NFT - Principiantes
Comienza a crear arte digital con Procreate y a acuñar tus NFT (Tokens No Fungibles) en OpenSea","Álvaro García, Formación Certificada, Cursos Online Arquitectura","7,5 horas en total",70 ,Todos los niveles,"14,99 €","29,99 €"
"Diseño Gráfico orientado Redes Sociales para Emprendedores
Crea tus diseños para tu emprendimiento","Álvaro García, Formación Certificada, Cursos Online Arquitectura",2 horas en total,8 ,Todos los niveles,"14,99 €","19,99 €"
"Diseño e Impresión 3D desde cero con Onshape
Tu guía completa al mundo del Diseño e Impresión 3D","Álvaro García, Formación Certificada, Cursos Online Arquitectura","1,5 horas en total",13 ,Principiante,"14,99 €","19,99 €"
"Diseña Papelería Creativa en Power Point sin ser Diseñador
Diseña Papelería Creativa","Álvaro García, Formación Certificada, Cursos Online Arquitectura",14 horas en total,107 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de SOLIDWORKS Avanzado: Diseña un Proyecto Real - 2022
Diseña y desarrolla una plataforma elevadora hidráulicamente desde Cero en SOLIDWORKS y conviértete en un PROFESIONAL",Álvaro García,3 horas en total,55 ,Principiante,"14,99 €","19,99 €"
"Guía completa de Procreate: Empieza a Dibujar en Digital
Aprende todas las funciones de Procreate 5.2 en tan sólo 2 horas!",Ruth Cepero,5 horas en total,32 ,Principiante,"14,99 €","19,99 €"
"Solidworks Troqueles Progresivos / Logopress 3D
Crea y simula mediante elemento finito, la creacion del portamolde de troquelado",Marlon Ceballos,9 horas en total,13 ,Principiante,"14,99 €","19,99 €"
"SOLIDWORKS DE 0 A 100 BX INGENIERÍA
Aprende a crear tus proyectos con SolidWorks","Miguel Angel Soto, SDQ Training Center",2 horas en total,10 ,Principiante,"14,99 €","19,99 €"
"BIM Conceptual y BIM para la Administración Pública
Curso Experto en Metodología BIM Autodesk desde 0.","Joel Combes, SDQ Training Center",10 horas en total,45 ,Todos los niveles,"14,99 €","19,99 €"
"Autodesk NAVISWORKS. Planificación y Colaboración BIM
Convierte en un Experto en Navisworks. Visualiza, Coordina, Planifica, Colabora, Comparte proyectos BIM.",Daniel Nuñez,"8,5 horas en total",45 ,Principiante,"14,99 €","49,99 €"
"Curso de 3ds Max Básico 2021
¿Te gustaría mejorar la comunicación visual de tus proyectos con herramientas avanzadas de visualización y Renderizado?",CAD HOME,6 horas en total,22 ,Todos los niveles,"14,99 €","94,99 €"
"Illustrator CC, Técnicas para crear diseños en minutos 0-100
Creación de logotipos de manera profesional en tiempo récord dominando técnicas precisas y elementales del diseño",Leonel Flores,"8,5 horas en total",21 ,Principiante,"14,99 €","94,99 €"
"Intranet en WordPress con Woffice
Aprende a crear una intranet en WordPress usando Woffice y WP Customer Area",Orlando Rengifo Avila,"15,5 horas en total",85 ,Todos los niveles,"14,99 €","94,99 €"
"UX: Introducción al diseño de Experiencia de Usuario
Construya una base poderosa de conocimientos de Experiencia de Usuario para convertirse en diseñador de UX.",Valentyn-Vladyslav Kotsarenko,4 horas en total,30 ,Principiante,"14,99 €","94,99 €"
"Máster en Animación Avanzada con Autodesk 3ds Max
Aplica la Metodología Avanzada en la Animación 3D para llevar al Máximo Nivel tus Proyectos.",Héctor Uriel Pérez,3 horas en total,5 ,Principiante,"14,99 €","24,99 €"
"Modelador BIM 2022 de cero a experto con REVIT
Aprende a ser un MODELADOR BIM de cero con REVIT arquitectura, estructura , eléctricas y sanitarias.",Mywebstudies,6 horas en total,34 ,Todos los niveles,"14,99 €","19,99 €"
"Aprende Advanced Custom Fields Pro para WooCommerce
Aprende a crear campos personalizados para asignarlos a tu contenido dentro de WordPress",Carlos Pech,4 horas en total,23 ,Todos los niveles,"14,99 €","94,99 €"
"Aprende Solidworks diseñando una moto
Para convertirte en un diseñador/@ de clase",Renato Jesús Yacolca Neyra,12 horas en total,17 ,Principiante,"14,99 €","54,99 €"
"Aprende Diseño Grafico Crea diseños ESPECTACULARES con Canva
Conviértete en un experto en diseño para cualquier plataforma con todas las técnicas y herramientas que Canva PRO ofrece",Jonatan Rodríguez,8 horas en total,52 ,Todos los niveles,"14,99 €","49,99 €"
"Encaje
Técnica Universal de Dibujo",Asun Domínguez,"3,5 horas en total",26 ,Intermedio,"14,99 €","19,99 €"
"ACUARELA BOTÁNICA: Pintura de flores
Aprende a pintar flores con diferentes texturas, detalles y acabados especiales.",Nicolás Alejandro Flor,"7,5 horas en total",52 ,Todos los niveles,"14,99 €","44,99 €"
"Aumenta las ventas de tu negocio (Página web y Facebook ADS)
Crea tu página web en tiempo récord",David Julinho Caparachin Ricapa,"1,5 horas en total",10 ,Principiante,"14,99 €","94,99 €"
"QGIS de principiante a experto
Aprende desde lo Básico hasta el nivel Avanzado, fortalece tus conocimientos en el software libre más usado de los SIG",Nicolás Alejandro Flor,"8,5 horas en total",56 ,Todos los niveles,"14,99 €","19,99 €"
"3DsMax: Crea una habitación realista de forma rápida
Crearas una habitación realista en 3DsMax de forma rápida",Corina De Leon,8 horas en total,103 ,Todos los niveles,"29,99 €",
"Curso de AutoCAD Civil 3D Intermedio
Aumenten su conocimiento para el manejo de proyectos en AutoCAD Civil 3D",Rafael Lopez Barajas,"1,5 horas en total",20 ,Principiante,"24,99 €",
"MASTER STUDY | Crea tu academia en línea en WordPress
Aprende a crear una academia en línea usando solo un tema sin agregar plugins especializados a WordPress",Francisco Rodriguez,8 horas en total,51 ,Todos los niveles,"14,99 €","34,99 €"
"Clip Studio Paint Herramientas para Cómics
Aprende a usar las herramientas del programa, para dibujar tus historias",Ruth Cepero,8 horas en total,59 ,Todos los niveles,"19,99 €",
"Lettering y rotulación de cómics en Clip Studio Paint
Aprende a colocar los diálogos y el acomodo de los globos",Marlon Ceballos,4 horas en total,33 ,Todos los niveles,"14,99 €","19,99 €"
"Modelado en Zbrush e Impresión 3d 2 !
Aprende a diseñar personajes en Zbrush fácilmente !","Miguel Angel Soto, SDQ Training Center","14,5 horas en total",54 ,Todos los niveles,"14,99 €","64,99 €"
"Mediciones y cantidades en Revit
Sacale el verdadero potencial a las herramientas BIM. Saca las cantidades de obra de tu proyecto.","Joel Combes, SDQ Training Center","2,5 horas en total",11 ,Principiante,"14,99 €","19,99 €"
"Diseño gráfico & Super curso de Adobe InDesign
Aprende a maquetar tus documentos de manera profesional con Adobe InDesign. Curso desde iniciación hasta nivel avanzado.",Daniel Nuñez,"1,5 horas en total",15 ,Intermedio,"14,99 €","49,99 €"
"Lean Inception: Design Thinking y Lean StartUp
El método paso a paso para equipos de productos exitosos",Renato Jesús Yacolca Neyra,"1,5 horas en total",19 ,Todos los niveles,"14,99 €","94,99 €"
"Como Dibujar Poses y Gestos Estilo Cartoon
Dale vida y accion a tus personajes",Kelly Echavarria,2 horas en total,11 ,Todos los niveles,"14,99 €","94,99 €"
"Adobe illustrator – Desde CERO
Guía definitiva para crear asombrosos diseños gráficos, Aprender todo sobre dibujo vectorial y diseñar impactantes inter","Álvaro García, Formación Certificada, Cursos Online Arquitectura","2,5 horas en total",16 ,Todos los niveles,"14,99 €","94,99 €"
"Curso Adobe Illustrator Español para Principiantes
Aprende Paso a Paso Illustrator","Álvaro García, Formación Certificada",11 horas en total,64 ,Todos los niveles,"14,99 €","94,99 €"
"Diseño de Terrazas y Jardines de Ciudad
Un lugar especial para compartir",Medardo Ángel Silva,"4,5 horas en total",29 ,Principiante,"14,99 €","94,99 €"
"Curso Intensivo De Autocad Desde Cero-Actualizado 2021-2022
Curso completo que nos proporcionará los conocimientos necesarios para diseñar en Autocad cualquier proyecto en 2D",Libel Academy,"9,5 horas en total",13 ,Todos los niveles,"14,99 €","24,99 €"
"Revit Arquitectura. Curso completo para desarrollar proyecto
Ve de cero a avanzado y vive del diseño arquitectónico con tan solo 6 horas de curso",Rolando Diego Nobile,2 horas en total,25 ,Principiante,"14,99 €","19,99 €"
"Diseño 3D en JavaScript: introducción a JSCAD
Crea modelos 3D paramétricos listos para imprimir empleando nada más que tu navegador web y un editor de texto.",Eduardo Alonso,"5,5 horas en total",15 ,Todos los niveles,"14,99 €","19,99 €"
"Aprende Onshape desde 0 - Modela 3D con programa CAD gratis
Modelado 3D, diseño 3D, diseño CAD, productos, herramienta de diseño para impresión 3D, en español, modelado en 3D, 3D",Matias Poggio,"15,5 horas en total",105 ,Todos los niveles,"14,99 €","19,99 €"
"Creación de personaje estilizado en Blender
Aprende el flujo de trabajo completo, las técnicas y herramientas utilizadas en la creación de personajes estilizados.",Cintia Robert,"12,5 horas en total",105 ,Todos los niveles,"14,99 €","94,99 €"
"Marketing y Promoción de Proyectos Musicales Independientes
MARKETING MUSICAL | COMO MONETIZAR TU MÚSICA Y TUS BEATS",Renato Jesús Yacolca Neyra,8 horas en total,105 ,Todos los niveles,"14,99 €","94,99 €"
"Professional Impresión 3D FDM y SLA
Creacion de prototipos y modelo de negocio con impresion en resina y plasticos",Andreina D'Ambruoso,8 horas en total,46 ,Todos los niveles,"14,99 €","34,99 €"
"¡Aprenda a diseñar personajes!
Diseño de personajes desde cero.",deDrones Academy,4 horas en total,8 ,Todos los niveles,"14,99 €","24,99 €"
"Adobe Illustrator Máster: TODO de Cero a Experto 2022
Aprende diseño vectorial con Illustrator, crear dibujos digitales, personajes, logos, ilustraciones, elementos 3D..",Leonardo Rincon,"3,5 horas en total",31 ,Todos los niveles,"14,99 €","19,99 €"
"D5 Render. Representación Arquitectónica en Tiempo Real
El software de vídeo renderizado 3d para arquitectura que está revolucionando la visualizaciones tridimensionales.",Mauricio Alfaro Peña,"1,5 horas en total",16 ,Todos los niveles,"14,99 €","94,99 €"
"Texturizado estilizado para videojuegos con Blender
Aprende todo lo necesario para crear texturas y materiales estilizados con las herramientas de Blender",CENCOM Solar,"18,5 horas en total",220 ,Experto,"14,99 €","19,99 €"
"Curso Inventor Profesional Básico - avanzado 2022
Prepárate para obtener conocimientos de diseño 3D en autodesk INVENTOR",Ruth Cepero,80 horas en total,68 ,Todos los niveles,"14,99 €","19,99 €"
"Diseño Web Básico con Webflow
Aprende a diseñar, crear, administrar y mantener tu web sin depender de nadie. Tu primera web, lista en 2 horas.",Marlon Ceballos,4 horas en total,19 ,Todos los niveles,"14,99 €","94,99 €"
"Aprende Corel Draw Básico
Una guía para principiantes: Creación de logotipos y material publicitario","Miguel Angel Soto, SDQ Training Center",5 horas en total,68 ,Principiante,"14,99 €","34,99 €"
"Experto en Articulate Storyline 3 y Storyline 360
La herramienta de e-learning profesional","Joel Combes, SDQ Training Center",8 horas en total,40 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de Revit Avanzado 2021
Aumenta tu conocimiento para realizar proyectos BIM con herramientas avanzadas de desarrollo de proyectos constructivos.",Daniel Nuñez,2 horas en total,11 ,Todos los niveles,"14,99 €","49,99 €"
"Curso Introductorio para el Decorador Moderno
Nueve Herramientas para decorar exitosamente. Guia Teórica",Libel Academy,3 horas en total,35 ,Principiante,"14,99 €","94,99 €"
"Bootcamp diseño UX /UI: aprende Design Thinking y Figma
Experiencia de usuario, de forma práctica desde la investigación UX hasta la creación de un prototipo navegable en Figma",Juan Camilo Maz,"7,5 horas en total",14 ,Intermedio,"14,99 €","94,99 €"
"Adobe After Effects CC - de 0 a Nivel Avanzado
Aprende todo sobre Adobe After Effects desde cero y domina el mejor software de efectos especiales",Carlos Pech,3 horas en total,50 ,Todos los niveles,"14,99 €","94,99 €"
"Adobe Illustrator CC - de Novato a Ilustrador Experto
Aprende todo sobre Adobe Illustrator cc desde cero y domina el mejor software de vectorización",José Armando Caballero Cruz,1 hora en total,8 ,Todos los niveles,"14,99 €","94,99 €"
"Adobe InDesign CC - Editor Profesional
Aprende todo sobre Adobe InDesign cc desde cero y domina el preferido por las editoriales",José Alejandro Zubieta,6 horas en total,45 ,Todos los niveles,"14,99 €","64,99 €"
"Cómo Crear una Tienda Online con WordPress Desde Cero 2023
Aprende a cómo crear una tienda online con WordPress para vender tus productos por Internet de forma fácil y simple.",Libel Academy,"4,5 horas en total",30 ,Principiante,"14,99 €","19,99 €"
"Autodesk Advance Steel 2022, Curso básico-Intermedio
AUTODESK ADVANCE STEEL 2022",Javier Cañas,3 horas en total,22 ,Principiante,"14,99 €","44,99 €"
"Aprende diseño y construcción de muebles con PROMOB PLUS
Dibuja de manera más sencilla pero profesional tus muebles, además optimiza tus materiales para corte, dibuja y produce",Rene Espinoza,2 horas en total,16 ,Intermedio,"14,99 €","19,99 €"
"Diseño gráfico e impresión con CorelDraw
Obten dinero extra sin invertir ni un solo peso con este modelo de negocio.",Juan Gutierrez,12 horas en total,59 ,Principiante,"14,99 €","34,99 €"
"Lectura y creación de planos con CATIA V5
Interpretación y creación de planos CATIA V5 - MODULO DRAFTING CATIA V5",Manuel García Pallarés,1 hora en total,6 ,Intermedio,"14,99 €","64,99 €"
"Curso básico de modelado con SMARTPLANT 3D desde cero.
Conoce desde cero el programa de diseño Smartplant 3d para plantas Industriales",Karen Montero,"8,5 horas en total",56 ,Todos los niveles,"14,99 €","49,99 €"
"Crea patrones bases de mujer con el software de PatroneoKEY
Crea patrones bases con las herramientas que usan los profesionales del sector textil.",Libel Academy,3 horas en total,14 ,Todos los niveles,"19,99 €",
"Descarga Proyecto profesional 100% en Revit
Aprende mediante un ejemplo profesional.","Álvaro García, Formación Certificada, Cursos Online Arquitectura","1,5 horas en total",25 ,Principiante,"14,99 €","19,99 €"
"Topografía y Explanaciones con AutoDesk Civil 3D
Puntos topográficos, creación de superficies, terrazas, calculo de moviemiento de tierra, secciones transversales",Felix Alonso Diaz,7 horas en total,53 ,Principiante,"14,99 €","94,99 €"
"Crea una TIENDA o E-COMMERCE PROFESIONAL de 0 a 100
Esta es una capacitación 100% práctica donde aprenderás desde 0 como crear de manera efectiva un E-Commerce","Álvaro García, Formación Certificada, Cursos Online Arquitectura",5 horas en total,38 ,Principiante,"14,99 €","84,99 €"
"Ilustración digital con Photoshop
Cómo dibujar y diseñar paso a paso en Adobe Photoshop",Nevenka Rades,"2,5 horas en total",18 ,Principiante,"14,99 €","19,99 €"
"Procreate Masterclass: Dibujo digital para el iPad
Aprende a dibujar con Procreate digitalmente en el iPad. Una clase magistral de arte digital para expresar tu ser único",Ruth Cepero,6 horas en total,37 ,Intermedio,"14,99 €","19,99 €"
"Curso de Solidworks
Nivel inicial",Marlon Ceballos,6 horas en total,21 ,Todos los niveles,"109,99 €",
"Zoho Sales IQ: Comunicación efectiva con tus clientes
Aprende a crear y configurar un chatbot interactivo para cualquier sitio web","Miguel Angel Soto, SDQ Training Center",3 horas en total,25 ,Todos los niveles,"14,99 €","19,99 €"
"Planimetría con Tekla Structures(Detallado en acero)
TEKLA STRUCTURES ( Drawing Steel)","Joel Combes, SDQ Training Center",3 horas en total,17 ,Principiante,"14,99 €","29,99 €"
"Curso de Revit Modelado de Familias 2021
Aumenta tu conocimiento y realiza Familias de Simbología, Componentes Parametrizados 3D de Arquitectura, MEP, Estructura",Daniel Nuñez,"38,5 horas en total",276 ,Todos los niveles,"14,99 €","49,99 €"
"Diseño y Construcción virtual con Revit
Construcción virtual BIM",Sonia Garcia,1 hora en total,19 ,Experto,"14,99 €","94,99 €"
"Adobe Ilustrator CC para todos - Desde cero
Aprenda Ilustrator de forma sencilla y rápida","Álvaro García, Formación Certificada, Cursos Online Arquitectura","5,5 horas en total",13 ,Todos los niveles,"14,99 €","94,99 €"
"Boceto Digital para Diseñar Layout Fiestas, Globos y Eventos
Aprende a crear Bocetos Digitales con Programa de Diseño 3D para Montaje Digital en Decoración Bodas, Globos y Candy Bar",Álvaro Fajardo,2 horas en total,23 ,Todos los niveles,"14,99 €","94,99 €"
"SketchUp fácil y rápido
Modelado arquitectónico 3D","Álvaro García, Formación Certificada, Cursos Online Arquitectura","13,5 horas en total",55 ,Todos los niveles,"14,99 €","94,99 €"
"Como crear tu concepto innovador para cualquier Retail
Empieza a desarrollar tu nueva tienda","Álvaro García, Formación Certificada, Cursos Online Arquitectura","13,5 horas en total",90 ,Todos los niveles,"14,99 €","29,99 €"
"Diseño iluminacion de casa de dos plantas en Dialux
Capitulo 1",Cinthia Castillo,"10,5 horas en total",45 ,Todos los niveles,"14,99 €","19,99 €"
"Adobe Illustrator CC ¡DESDE CERO!: Curso para principiantes
Crearás geniales gráficos vectoriales y tendrás la habilidad de crear tu propio logotipo en Adobe Illustrator CC",Manuel Riquelme,26 horas en total,101 ,Principiante,"14,99 €","69,99 €"
"After Effects para emprendedores
Crea un video promocional desde cero en After Effects",Karina Mejia,2 horas en total,16 ,Principiante,"14,99 €","19,99 €"
"Sitio web con HTML y Bootstrap desde CERO
Aprenda HTML y Bootstrap y construye un sitio web HTML",Edgar Wolv,39 minutos en total,6 ,Principiante,"14,99 €","19,99 €"
"Realidad Virtual 360 aplicada al Diseño e Interiorismo
Genera nuevos contenidos aplicando la Realidad Virtual 360 a proyectos de arquitectura, diseño e interiorismo.",Renato Jesús Yacolca Neyra,"7,5 horas en total",33 ,Todos los niveles,"199,99 €",
"Experto en colores para diseño
Conoce las bases de teoría y psicología del color para crear diseños que impacten","Chicvoyage Productions, Selma Estremadoiro, Rosanne Schipper",10 horas en total,57 ,Todos los niveles,"14,99 €","94,99 €"
"VTUBER 3D ESTILO ANIME Masterclass de 0 a Profesional
¡Aprende a hacer a tu personaje estilo Anime 3D sin saber modelar para usarlo o venderlo a tus clientes como Freelance!",Jose Gregorio Guevara Liendo,3 horas en total,8 ,Intermedio,"14,99 €","19,99 €"
"Aprende Blender desde cero de forma CREATIVA
Entra en el mundo de Blender para crear increíbles modelos 3D, escenarios y ambientes. (Compatible con todas versiones)","Jonathan Aguilar Gonzalez, Konrad Peschka","21,5 horas en total",152 ,Todos los niveles,"14,99 €","29,99 €"
"Crea y Vende Láminas Personalizadas con Photoshop
Genera ingresos diseñando y vendiendo láminas personalizadas. Desde cero, crearas un producto directo para la venta.",Karla Graterol,"10,5 horas en total",67 ,Todos los niveles,"14,99 €","94,99 €"
"Master de Modelado de Props Para Series Animadas
Maya de 0 a 100",Miguel Pena Puertolas,8 horas en total,45 ,Todos los niveles,"14,99 €","69,99 €"
"Canva para Principiantes
Aprende a usar una herramienta de diseño web",María Fe K.,"3,5 horas en total",80 ,Todos los niveles,"14,99 €","19,99 €"
"Adobe Animate Animación 2d+Interactividad Android/iOS, HTML5
Aprende Animación 2d e interactividad y Videojuegos en Adobe Animate, revisa los videos gratis (editables incluidos)",Ruth Cepero,2 horas en total,18 ,Todos los niveles,"14,99 €","94,99 €"
"Como encontrar imágenes gratuitas para diseños digitales
Encontraras elementos suficientes para crear infinidad de diseños con ilustraciones diferentes para tus redes sociales.",Marlon Ceballos,"11,5 horas en total",47 ,Intermedio,"14,99 €","19,99 €"
"Curso de SOLIDWORKS 2022 para principiantes hasta avanzado
Aprende a crear piezas, dibujos, planos, ensamblajes y todo lo que tu imaginación requiera con este Curso de SOLIDWORKS","Miguel Angel Soto, SDQ Training Center","6,5 horas en total",23 ,Todos los niveles,"14,99 €","94,99 €"
"Animación CGI 3D con UNITY
Producciones para Principiantes con Unity","Joel Combes, SDQ Training Center",8 horas en total,16 ,Todos los niveles,"14,99 €","19,99 €"
"QGIS Planes, Mapas y Estudios Urbanísticos. Software Libre
Curso Completo Sistema de Información Geográfica de Software Libre y de Código Abierto",Daniel Nuñez,"9,5 horas en total",29 ,Intermedio,"14,99 €","49,99 €"
"Dibuja como un Arquitecto: de la perspectiva a los detalles
Aprende a dibujar como un arquitecto, desde cero y en menos de una hora.",Alfredo Gutierrez Garcia,4 horas en total,7 ,Principiante,"14,99 €","94,99 €"
"Curso de Dibujo: Retrato
principios básicos del dibujo del rostro",Moises Baxin,6 horas en total,10 ,Todos los niveles,"14,99 €","94,99 €"
"AutoCAD con Cyana Ingeniería
Enfocado en el aumento de la productividad y corrección de errores","Álvaro García, Formación Certificada, Cursos Online Arquitectura",1 hora en total,11 ,Intermedio,"14,99 €","94,99 €"
"Curso Diseño y Decoración para bodas y eventos
Aprende a decorar y diseñar bodas, fiestas y eventos generando ingresos aunque no tengas experiencia","Álvaro García, Formación Certificada, Cursos Online Arquitectura",5 horas en total,48 ,Intermedio,"14,99 €","94,99 €"
"Diseño de Caricaturas desde Cero
Aprende como dibujar caricaturas como las que ves en tv, !desde cero!.",Leopoldo Juárez Ramírez,"10,5 horas en total",59 ,Intermedio,"14,99 €","94,99 €"
"Moda y Costura + Reciclaje de Prendas
Comienza a reciclar prendas y crear objetos textiles desde una mirada sustentable. Aprende costura a mano y con máquina.",José Alejandro Zubieta,5 horas en total,33 ,Todos los niveles,"24,99 €",
"Aerografía desde Cero
Introduciéndose al apasionante mundo de la aerografía.",Raul Martinez,18 horas en total,91 ,Todos los niveles,"14,99 €","19,99 €"
"Introducción a la Sastrería: diseño de chaqueta estructurada
El curso mas completo con enfoque en sastrería en donde aprenderás paso a paso como hacer una chaqueta smoking",Sebastián Burgio,9 horas en total,29 ,Principiante,"14,99 €","19,99 €"
"Galapagos y Biomorpher en Grasshopper: Al Bahr como ejemplo
Ejercicio guiado para prototipado rápido de una de las fachadas tipo Al Bahr",Rubén Alvarez,"1,5 horas en total",29 ,Principiante,"14,99 €","19,99 €"
"Certificación VRay para 3dsMax
Curso de preparación para certificación oficial",Luis Santos santos,"6,5 horas en total",23 ,Intermedio,"14,99 €","29,99 €"
"Introducción al análisis ambiental en Ladybug de Grasshopper
Gráficas climáticas interactivas, estudios de radiación, soleamiento y vientos, así como IA aplicada a la envolvente",Raul Martinez,6 horas en total,17 ,Todos los niveles,"14,99 €","24,99 €"
"Curso de Navisworks Manage 2021
Navisworks Manage revisa de manera integral los proyectos de construcción modelados con Revit y su metodología BIM.",Jonathan Arias,9 horas en total,55 ,Todos los niveles,"14,99 €","19,99 €"
"Diseña Estampados para imprimir en telas y productos.
Aprende a crear estampados que puedas monetizar e imprimir en tus telas y productos",Carlos Pech,"1,5 horas en total",18 ,Principiante,"14,99 €","94,99 €"
"Rig facial para animación en Maya
Aprende a crear un rig facial profesional para animacion - Vol. 2 del curso personajes infantiles para animación",KRIPER Artista Plástico,"3,5 horas en total",10 ,Todos los niveles,"14,99 €","94,99 €"
"Photoshop CS6
Uso y Manejo de Photoshop CS6",Katherine Vega,"2,5 horas en total",10 ,Principiante,"14,99 €","19,99 €"
"Solidworks Cam CamWorks
Generacion de codigo G mediante solidos, basado en estrategias",Francisco Bustos,30 minutos en total,8 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de Impresión 3D, conviértete en un PRO
Modelado 3D, Componentes, teoría, software, solución de problemas, materiales, temas avanzados",Ruth Cepero,37 minutos en total,5 ,Principiante,"14,99 €","49,99 €"
"Como dibujar animales estilo cartoon
¡aprende a dibujar de manera sencilla a nuestros amigos de la naturaleza!",Marlon Ceballos,8 horas en total,43 ,Principiante,"14,99 €","44,99 €"
"Curso de Photoshop CC : Como crear PORTADAS para tus CDs
diseña tus covers para tus canciones con la mejor calidad usando photoshop","Miguel Angel Soto, SDQ Training Center","6,5 horas en total",26 ,Intermedio,"14,99 €","19,99 €"
"Curso de Revit 2022 para principiantes desde cero
Ingresa al mundo BIM con este Curso de Revit 2022. Comprende la creación de un proyecto de construcción completo.","Joel Combes, SDQ Training Center","4,5 horas en total",71 ,Principiante,"14,99 €","19,99 €"
"Eleva tu modelo 3D a un siguiente nivel, con Blender 2.93.
Si sabes modelar con subdivisiones es hora de optimizar y preparar tu modelo para texturizarlo, ampliando tu portfolio.",Daniel Nuñez,1 hora en total,10 ,Todos los niveles,"14,99 €","49,99 €"
"Dibujar anime personajes fantasía
Dibujo anime",Jean Pierre Delgado Gonzales,1 hora en total,20 ,Principiante,"14,99 €","94,99 €"
"Experto en Diseño y Fabricación de FoodTruck o Gastronetas
Conviértete en un Experto en el Diseño de Restaurantes Móviles mediante Vehículos para Cocinar y Servir",Rodolfo Boscan,"26,5 horas en total",66 ,Todos los niveles,"14,99 €","94,99 €"
"Experto en Diseño de Fachadas y Paramentos Exteriores
Conviértete en un Experto en el Diseño de todo tipo de Fachadas y Acabos Exteriores en Edificación",Leopoldo Juárez Ramírez,6 horas en total,10 ,Principiante,"14,99 €","94,99 €"
"CANVA para EMPRENDEDORES - De Principiante a EXPERTO
Conviértete en experto en diseño para tus propias piezas gráficas y diseños profesionales con Canva",Raul Martinez,"2,5 horas en total",14 ,Principiante,"14,99 €","94,99 €"
"Experto en Diseño y Ejecución de Escaleras
Conviértete en un Experto en el Diseño de Escaleras de cualquier tipología",Edgar Wolv,"20,5 horas en total",123 ,Experto,"14,99 €","94,99 €"
