Title,Organization,Price,Info
"Curso completo de Outlook Última Versión
Aprende todo lo que necesitas saber de Outlook para aprovechar al máximo tu correo",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total114 clasesPrincipiante"
"Programa algoritmos en VBA (100 casos prácticos)
Aumenta tu productividad en Excel programando algoritmos en VBA.",Wilmer Cordoba,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total23 clasesPrincipiante"
"Curso completo de PowerPoint Última versión
Aprende PowerPoint desde cero a profesional",Miguel Aspiazu,"Precio actual
14,99 €
Precio original
19,99 €","15,5 horas en total49 clasesTodos los niveles"
"Excel 3 Niveles Completo - Desde Inicial a Profesional
Excel básico","Numpi Cursos, Juan Carlos Hernandez Ramirez","Precio actual
14,99 €
Precio original
94,99 €","8,5 horas en total94 clasesTodos los niveles"
"Power Apps - Curso Completo de Microsoft Power Apps
Crea aplicaciones sin programar con Microsoft Power Apps, una herramienta de la Microsoft Power Platform",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",3 horas en total32 clasesPrincipiante
"Análisis de datos con Excel
Análisis de datos con Excel para la industria farmacéutica",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total18 clasesIntermedio"
"Procedimientos de Integración de SAP y Excel mediante Script
Método de automatizar rutinas mediante SAP Scripting 2022 y macros de Excel",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €","2,5 horas en total10 clasesPrincipiante"
"Microsoft Excel - Diseño Dashboard para Análisis de datos
Aprende a importar datos a Microsoft Excel para analizar resultados de una base de datos creada en Microsoft Access",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",10 horas en total46 clasesTodos los niveles
"Curso SAP FI Completo
SAP FI desde cero y completo",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €",1 hora en total7 clasesPrincipiante
"Cómo Escribir Correos Electrónicos Eficientes
Optimizando la gestión administrativa",Rogelio Salinas,"Precio actual
14,99 €
Precio original
29,99 €",3 horas en total13 clasesPrincipiante
"Curso completo de Excel Última versión
Aprende la última versión de Excel desde cero",Ivan AlsiGo,"Precio actual
14,99 €
Precio original
94,99 €","2,5 horas en total45 clasesIntermedio"
"SQL: Conviértete en Analista de Datos! INTENSIVO
Completo en Español! De Cero a Avanzado + Recursos Free + Hoja Resumen + Simulacro Examen Laboral",Excel Free Blog,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total27 clasesIntermedio"
"Aprende Notion desde cero
Organiza toda tu vida con Notion",Camilo Medina,"Precio actual
14,99 €
Precio original
29,99 €",15 horas en total56 clasesTodos los niveles
"Word 2021, Word 365 online y Word móvil desde cero a experto
Aprende todos los secretos de Microsoft Word Offline y Online",Dario Hernán Tarnowski,"Precio actual
14,99 €
Precio original
24,99 €",2 horas en total18 clasesTodos los niveles
"Ponte en marcha con Excel
Pierde el miedo a Excel en una sola tarde",Francisco Moreno Bahamondes,"Precio actual
19,99 €","1,5 horas en total19 clasesTodos los niveles"
"Notion
Organízate mejor con Notion",Jherson Sanchez,"Precio actual
14,99 €
Precio original
94,99 €","5,5 horas en total55 clasesTodos los niveles"
"Curso completo de Notion
Una visita guiada, paso a paso a través de Notion",Adalberto Torrero,"Precio actual
14,99 €
Precio original
79,99 €",4 horas en total55 clasesTodos los niveles
"Lo nuevo de las aplicaciones de Microsoft 365
Esta formación cubre las nuevas funcionalidades de las aplicaciones de Microsoft 365 y Office 2019.",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €",6 horas en total48 clasesTodos los niveles
"Power Virtual Agents - Chatbots sin programar con Microsoft
Crea chatbots y agentes conversacionales IA con Power Virtual Agents, una herramienta de la Microsoft Power Platform",Francisco Moreno Bahamondes,"Precio actual
19,99 €",3 horas en total30 clasesIntermedio
"Curso de PowerPoint 2021
Curso completo de PowerPoint, más de 10 diapositivas de presentación de PowerPoint 2021. Aprende Microsoft Powerpoint",DANNY J. CASTILLA,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total51 clasesPrincipiante"
"Aprende Articulate Storyline 360 jugando y en español
Diviertete aprendiendo las herramientas esenciales de Articulate Storyline 360 para crear un juego",Elvis Carpio,"Precio actual
14,99 €
Precio original
34,99 €",9 horas en total102 clasesTodos los niveles
"Excel Completo: Aprende con Ejercicios Reales
Curso Completo de Microsoft Office Excel 2022",Excel Free Blog,"Precio actual
14,99 €
Precio original
44,99 €",3 horas en total32 clasesPrincipiante
"Google sheets: Empieza desde cero
Conviértete en un gurú de Google sheets de forma sencilla y mediante ejemplos reales",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total47 clasesTodos los niveles
"Curso de Word | Domínalo ahora
No te quedes atrás | Domina Word Hoy",Jose Luis Soto,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total18 clasesTodos los niveles"
"Word Basico Hasta Avanzado
WORDCalificación: 0,0 de 5",Jacobo Licon,"Precio actual
14,99 €
Precio original
54,99 €","3,5 horas en total13 clasesTodos los niveles"
"Notion: de cero a profesional
Notion en español | Productividad | Apps | Tecnología | Espacios colaborativos | Repositorios",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",1 hora en total22 clasesIntermedio
"Modela Datos en MS EXCEL con POWER PIVOT!
Trabaja de forma productiva con Modelos de Datos y Varias Fuentes de Datos!",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",32 minutos en total24 clasesPrincipiante
"Los Mejores Trucos y Tips para MS Excel! INTENSIVO
Trabaja de forma productiva conociendo atajos y funcionalidades avanzadas!",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",11 horas en total107 clasesTodos los niveles
"Power Automate - Curso completo de Microsoft Power Automate
Automatiza procesos de negocio con Power Automate, una herramienta de la Microsoft Power Platform",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",3 horas en total5 clasesTodos los niveles
"Nivel 3 - Excel 100% Practico
Análisis de flujo de información del presente-pasado con Excel. El escape hacia la tercera dimensión de Excel: El Tiempo",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €",4 horas en total7 clasesTodos los niveles
"Nivel 2 - Excel 100% Practico
Encuentros cercanos de Excel con sistemas externos y terceros: transformadores de flujo y el arte perdido de la brújula",The Elite Compliance Group,"Precio actual
14,99 €
Precio original
19,99 €",4 horas en total11 clasesTodos los niveles
"Nivel 1 - Excel 100% Practico
Principios De Análisis De Flujo De Información Con Excel…Donde Todo Comienza…",Xevi Casado Giralt,"Precio actual
14,99 €
Precio original
19,99 €",41 minutos en total16 clasesPrincipiante
"Zoho Forms: Recopilación y análisis de datos
Crea formularios utilizando una variedad de módulos y herramientas que Zoho Forms ofrece a todos los usuarios",José G Guevara L,"Precio actual
14,99 €
Precio original
29,99 €","6,5 horas en total60 clasesTodos los niveles"
"Curso de Microsoft Excel
Aprende a maneja correctamente Microsoft Excel en menos de 1 semana - Todo lo Que Necesitas Saber para ti y tu trabajo",José G Guevara L,"Precio actual
14,99 €
Precio original
29,99 €","10,5 horas en total61 clasesTodos los niveles"
"Limpieza y Modelado de Datos con Power Query -Excel365
Usa Power Query de forma nativa para extraer, modelar, cargar datos de varias fuentes, con casos reales",Daniel Lucas Hernández,"Precio actual
14,99 €
Precio original
19,99 €",1 hora en total8 clasesPrincipiante
"Automatización de Archivos Excel usando Python: CASO REAL
Automatizando CASO REAL N°1",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €",8 horas en total28 clasesPrincipiante
"De Excel a Word: Automatización de reportes con Python
Aprende a crear reportes en Microsoft Word de forma automática y sin necesidad de tener conocimientos de programación.",Edison Aburto,"Precio actual
14,99 €
Precio original
19,99 €",30 minutos en total46 clasesTodos los niveles
"Violencia Laboral
Prevención, Atención y Erradicación",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €",5 horas en total45 clasesTodos los niveles
"Oracle Primavera Risk Analysis (en Español)
Obtendrás un panorama de las múltiples funciones que Primavera Risk Analysis ofrece para la administración de riesgos.",Sergio Gómez Pamies,"Precio actual
14,99 €
Precio original
19,99 €",30 horas en total346 clasesTodos los niveles
"Universidad Power BI: Conviértete en un experto en BI (2021)
Domina todas las herramientas que nos ofrece Power BI como DAX, Power Query, Power BI Services, Dataflows y mucho más.",Ivan AlsiGo,"Precio actual
14,99 €
Precio original
94,99 €","4,5 horas en total43 clasesTodos los niveles"
"Gestión de Riesgos con Primavera Risk Analysis
Maneja el Mejor Programa para el Control de Riesgos",Lean Pharma Training,"Precio actual
14,99 €
Precio original
29,99 €","4,5 horas en total44 clasesPrincipiante"
"Word - Desde básico hasta avanzado
Domina como experto Microsoft Word - Empezando desde cero hasta pro",David Peñafiel Zeballos,"Precio actual
29,99 €",2 horas en total22 clasesIntermedio
"Excel Pro 2023: Crea Dashboards en Excel en tan solo 6 pasos
Aprende a crear Dashboards en Excel de una manera práctica y sencilla.",Hernando Maz Ponce de León,"Precio actual
14,99 €
Precio original
19,99 €",6 horas en total71 clasesPrincipiante
"SharePoint Online para usuarios de negocio
SharePoint Online / Microsoft 365",Xevi Casado Giralt,"Precio actual
14,99 €
Precio original
94,99 €",1 hora en total15 clasesTodos los niveles
"Microsoft Forms con énfasis a la Ramificación.
Microsoft Forms elaboración de cuestionarios y formularios.",MG Asistente Digital,"Precio actual
14,99 €
Precio original
19,99 €","8,5 horas en total57 clasesTodos los niveles"
"Curso Completo Online Excel. Básico, Intermedio y Avanzado.
Curso Excel Online básico hasta avanzado. Todos los comandos de Excel.",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €",5 horas en total15 clasesTodos los niveles
"SAP MRP
MRP en el aprovisionamiento de materiales SAP ECC",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",16 horas en total213 clasesExperto
"Power BI: Modelado y Diseño Profesional de Dashboards [2021]
En este curso profundizaremos en el modelado y diseño de Dashboards (Informes) haciendo uso de Power BI, Dataflows y más",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",1 hora en total11 clasesPrincipiante
"Google Hacking dorks haz busquedas avanzadas con google
Aprenderás a hacer busquedas con dorks y google. Encontrarás cosas que ni te imaginas por medio de este conocimiento",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €","2,5 horas en total44 clasesTodos los niveles"
"Trabajo remoto y colaboración virtual 2023
Preparate para la certificación de Remote Worker Professional Certificate",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €","5,5 horas en total38 clasesIntermedio"
"Microsoft Excel. Aprende desde 0 Practicando. 2023
Aprende Excel de una forma Practica con explicaciones detalladas. Calcula, Registra y automatiza tus tareas diarias.-",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €",36 minutos en total5 clasesPrincipiante
"Microsoft Office 365 para la Web
Navegar por Microsoft 365 y trabajar con Office para la Web",Adrián Javier Tagüico,"Precio actual
14,99 €
Precio original
94,99 €",35 minutos en total8 clasesPrincipiante
"Microsoft OneDrive
Administrar archivos en la nube",David Julinho Caparachin Ricapa,"Precio actual
14,99 €
Precio original
44,99 €",3 horas en total22 clasesPrincipiante
"Curso completo de Microsoft Visio
Aprende a manejar Microsoft Visio desde lo más básico",Benito Sánchez,"Precio actual
14,99 €
Precio original
84,99 €",5 horas en total41 clasesTodos los niveles
"Máster en fórmulas y funciones de Excel
Curso máster en fórmulas y funciones de Microsoft Excel. Programa tus propias funciones y sé productivo.",Sergio Propergol,"Precio actual
14,99 €
Precio original
39,99 €",3 horas en total32 clasesPrincipiante
"MS Excel Básico 2019 OSFA
Excel Basico 2019",Jesus Gomez,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total55 clasesExperto
"Microsoft Excel - formatos, cálculos, tablas y gráficos
Fundamentos de Excel",Carlos Abelenda,"Precio actual
14,99 €
Precio original
29,99 €","1,5 horas en total6 clasesTodos los niveles"
"KAIZEN: Pensamiento esbelto, Lean Manufacturing y Six Sigma
En este curso serás capaz de aprender a estructurar, actuar y pensar de una manera diferente.",SONIC Performance Support - E-Learning Experts,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total23 clasesTodos los niveles
"Tablas Dinámicas y Análisis de Datos en Microsoft Excel
Aprende las mejores herramientas de excel para aumentar tu productividad con Tablas y Gráficos Dinámicos",Ivan AlsiGo,"Precio actual
14,99 €
Precio original
94,99 €",2 horas en total22 clasesPrincipiante
"Análisis y Presentación de Datos en MS Excel INTENSIVO
Incorpora conceptos y ten algo de práctica!",David Julinho Caparachin Ricapa,"Precio actual
14,99 €
Precio original
54,99 €",4 horas en total26 clasesIntermedio
"Robots con RPA y UIPath. Curso práctico (2021!). Proyectos
Con proyectos de ejemplo desarrollados paso a paso.",Ramón Talavera-Franco,"Precio actual
14,99 €
Precio original
34,99 €","7,5 horas en total112 clasesTodos los niveles"
"Microsoft Word - La Guía Completa: +100 Herramientas
Curso Completo de Microsoft Office Word 2022",Alexander Oliva,"Precio actual
14,99 €
Precio original
89,99 €","14,5 horas en total17 clasesTodos los niveles"
"Curso Sistemas Integrados de Gestión ISO 9001, 14001, 45001
Aprenda a interpretar e integrar las normas ISO 9001, ISO 14001 e ISO 45001",Ready2Pass Academy,"Precio actual
14,99 €
Precio original
19,99 €",8 horas en total96 clasesIntermedio
"Evoluciona con Excel desde Cero a Intermedio
Aprende a diseñar, crear y analizar datos con planillas profesionales",Limbergh Armando Morales Arellano,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total6 clasesIntermedio
"Excel Intermedio al 100%
Excel Intermedio al 100%",Winder Ezequiel Castro,"Precio actual
14,99 €
Precio original
29,99 €","5,5 horas en total26 clasesPrincipiante"
"Excel Básico
Emplear de forma correcta las diferentes funciones básicas de Excel para la creación de hojas de cálculo.",Jimmy Rodriguez,"Precio actual
14,99 €
Precio original
19,99 €",5 horas en total41 clasesTodos los niveles
"Aprende desde CERO Google Drive, Docs, Sheets, Slides
Aumenta tu productividad con la Suite de Google Docs, Google Sheets, Google Slides, Google Drive y Google Data Studio",Adrián Javier Tagüico,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total13 clasesExperto"
"Excel Intermedio hasta el nivel avanzado, versión 2016
Excel Avanzado",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",3 horas en total26 clasesTodos los niveles
"Domina Outlook 365 y TO-DO aunque recibas muchos mails 2022
Usa el Método FAST (+10.000 usuarios) para multiplicar tu productividad y dominar el email con Outlook",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",10 horas en total61 clasesTodos los niveles
"Desarrolla una Plantilla para Arquitectura en Revit 2022
Témplate in Revit 2022 for Architecture",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",2 horas en total17 clasesPrincipiante
"Aprende Excel desde cero, Curso Excel Básico / Intermedio
Excel Básico / Intermedio. Fácil y rápido Excel una de las herramientas con mayor demanda + Material Didactico en PDF",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",11 horas en total60 clasesIntermedio
"Curso avanzado de archivos y gestión documental
Curso avanzado de administración de archivos y buenas prácticas de gestión documental aplicado a las empresas",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €",36 minutos en total5 clasesPrincipiante
"Curso Inicial de Excel
Excel Básico",Adrián Javier Tagüico,"Precio actual
14,99 €
Precio original
39,99 €","2,5 horas en total18 clasesPrincipiante"
"Gestión Materiales SAP MM - N°1 Datos Maestros
Conviértete en un experto de los Datos Maestros del módulo MM de SAP ERP y S/4HANA",Ivan AlsiGo,"Precio actual
14,99 €
Precio original
94,99 €",1 hora en total18 clasesTodos los niveles
"Las 5S
El Primer Indicador de la Eficiencia de una Organización",Edwin Montero,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total12 clasesPrincipiante"
"Introducción al Desarrollo Organizacional
Características y componentes del Desarrollo Organizacional",Edwin Montero,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total18 clasesTodos los niveles"
"Word: Como hacer un índice
cómo hacer un índice en un trabajo de investigación con las normas APA.",Edwin Montero,"Precio actual
14,99 €
Precio original
19,99 €",9 horas en total95 clasesExperto
"Power BI DAX: Aprende las funciones más avanzadas
Vuélvete un profesional de Power BI y del Business Intelligence",Novazys SRL,"Precio actual
14,99 €
Precio original
29,99 €",3 horas en total26 clasesPrincipiante
"Estadística para No Estadísticos
Curso de Estadística Aplicada Básica para implementar en tu trabajo o tu negocio usando Excel",Mywebstudies,"Precio actual
14,99 €
Precio original
19,99 €",37 minutos en total28 clasesPrincipiante
"Escribe más tecleando menos con AutoHotKey
Reduce los movimientos repetitivos y vuélvete más productivo con los atajos de teclado y las expansiones de texto de AHK",Fernando Pullutasig,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total56 clasesPrincipiante"
"Excel para todos. Aprende desde 0 hasta AVANZADO
Aprende a usar Excel desde cero. Partiendo de las bases hasta temas más avanzados en pocas horas con Práctica",Miguel Alva,"Precio actual
14,99 €
Precio original
19,99 €",32 minutos en total5 clasesTodos los niveles
"Rapidez y atajos para teclado Optimiza tu tiempo digitando
El curso de teclado mas visto en Internet con casi 4 millones de visitas",Edu Morales,"Precio actual
14,99 €
Precio original
79,99 €","8,5 horas en total56 clasesTodos los niveles"
"Domina Microsoft Word y Power Point 2016. De 0 a Experto.
El manejo sobre Word y Power Point al momento de realizar presentaciones Profesionales, son claves para todo profesional",Mexico Development Center,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total67 clasesTodos los niveles"
"Comienza con Google Sheets
Aprende a trabajar con Google Sheets la alternativa moderna a Excel",Jose Gregorio Guevara Liendo,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total18 clasesTodos los niveles
"Microsoft PowerPoint - Aprenda fácil
Curso de presentaciones con Powerpoint, desde cero hasta avanzado",Alvaro O.,"Precio actual
14,99 €
Precio original
94,99 €","11,5 horas en total101 clasesTodos los niveles"
"Excel Práctico + Power Query + Power Pivot + DAX + Dashboard
Aprende lo que se esta usando en Excel y olvídate de las prácticas obsoletas en el manejo y análisis de los datos",José G Guevara L,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total12 clasesIntermedio"
"Microsoft PowerPoint para elevar el discurso.
Capte la atención del público!",ECA Capacitaciones,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total8 clasesIntermedio"
"Curso práctico de Microsoft Word
Curso práctico de maquetación de documentos de forma profesional","ENE LATAM, Luis Anaya","Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total22 clasesIntermedio"
"Cómo crear un inventario con AppSheet (paso a paso)
Aprende a crear una app de inventario, con todas las funciones para tener controlado tu stock, ventas y pedidos",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",3 horas en total66 clasesPrincipiante
"¿Cómo escribir correctamente correos electrónicos y memos?
Aprende a escribir correctamente correos electrónicos y memos, y a mejorar la comunicación dentro de una organización",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",9 horas en total91 clasesTodos los niveles
"PowerPoint TOTAL Avanzado - Crea Presentaciones Impactantes
Desde 0 hasta Avanzado. Presentaciones Corporativas, Criterios de Diseño, Colaboración, VBA, Integración a otras Apps.",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €","1,5 horas en total10 clasesPrincipiante"
"Excel Basico
Microsoft Office",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",19 horas en total108 clasesTodos los niveles
"Curso completo de Microsoft Outlook.
Gestiona tu correo, contactos, citas, reuniones y tareas de forma eficiente con Microsoft Outlook.",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €","4,5 horas en total54 clasesPrincipiante"
"Mejora tu productividad con Trello
Trucos y metodologías para mejorar tu productividad con Trello como herramienta para conseguirlo",Devryk Poixtan,"Precio actual
99,99 €",42 minutos en total10 clasesPrincipiante
"Conceptos Básicos de Primeros Auxilios
Atención oportuna de Hemorragias, Quemaduras, Lesiones, Paros, Desmayos y Atragantamientos",Francisco Javier Parra Loaiza,"Precio actual
14,99 €
Precio original
19,99 €","8,5 horas en total52 clasesExperto"
"VBA PowerPoint
Programación VBA en PowerPoint",Lucia del Carmen Moreno Hurtado,"Precio actual
14,99 €
Precio original
19,99 €","7,5 horas en total59 clasesIntermedio"
"Sistema de gestión documental Estándares internacionales
Diseño e implementación de un sistema de gestión de documentos",José Damián Villanueva Durante,"Precio actual
14,99 €
Precio original
94,99 €",3 horas en total15 clasesIntermedio
"Ejercicio: Crea una APP con Google Data Studio y Python
Te propongo este ejercicio. Con Data Studio, crea un informe con forma de APP, pero antes trata los datos con Python.",Alvaro O.,"Precio actual
14,99 €
Precio original
94,99 €",4 horas en total55 clasesTodos los niveles
"Curso COMPLETO del EXCEL para Apple, de básico a experto
Fórmulas y funciones, 100% práctico, te volverás un experto en 4 horas, diseñaras hojas de cálculo espectaculares",Balta CM,"Precio actual
14,99 €
Precio original
24,99 €","6,5 horas en total59 clasesTodos los niveles"
"Ofimática de Google: Google Slides
Saca el máximo partido a las presentaciones de Google",Axel Abraham V,"Precio actual
14,99 €
Precio original
94,99 €",2 horas en total23 clasesExperto
"Tablas Dinámica con Excel
Aprenda a realizar informes de tablas y gráficos dinámicos desde una base de datos","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Gastón Galarza","Precio actual
14,99 €
Precio original
94,99 €","4,5 horas en total75 clasesTodos los niveles"
"Google Sheets, Docs y Slides
Eleva tu productividad usando las herramientas ofimáticas de Google",SONIC Performance Support - E-Learning Experts,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total61 clasesIntermedio
"Microsoft Excel Nivel Intermedio
Aprenda a realizar cálculos avanzados con fórmulas y funciones de Microsoft Excel y formato condicional",SONIC Performance Support - E-Learning Experts,"Precio actual
14,99 €
Precio original
19,99 €",1 hora en total21 clasesPrincipiante
"Fundamentos del Cloud Computing (computadora en la nube)
Aprende Cloud Computing y aplícalo a tu vida.",Yoney Gallardo,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total55 clasesTodos los niveles"
"Curso práctico de Microsoft Excel
Mejora tu capacitación profesional conociendo a fondo Microsoft Excel",Daniel Lledó Martínez,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total21 clasesTodos los niveles"
"OKR- Objetivos y Resultados Clave - Midiendo lo que Importa
Aprende a crear tus OKR, descubre las ventajas de implementar los OKR para una toma de decisiones basada en datos.",Ramon Villalaz Gonzalez,"Precio actual
14,99 €
Precio original
19,99 €",32 minutos en total6 clasesPrincipiante
"SAP MM ""Curso de Inventario Físico"" para principiantes
Proceso de captura del Inventario Físico y recuento en SAP",Elio Nemer,"Precio actual
14,99 €
Precio original
19,99 €","1,5 horas en total17 clasesTodos los niveles"
"DAX MasterClass
Aprende el lenguaje de DAX para tu modelo de datos y análisis de negocio en un proyecto práctico",Spartan Consulting,"Precio actual
14,99 €
Precio original
49,99 €","1,5 horas en total42 clasesPrincipiante"
"Google Spreadsheets: Empieza desde cero
La mejor alternativa a Microsoft Excel. Domina las hojas de cálculo de Google.",Jose Gregorio Guevara Liendo,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total24 clasesPrincipiante"
"Mecanografía táctil básica + Curso de mecanografía
AHORRA tiempo y se más PRODUCTIVO! Escribe rápido sin mirar el teclado y navega con atajos por Word, Excel y Windows 10",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",4 horas en total25 clasesIntermedio
"Organización de archivos acumulados
“La información que contienen los archivos empresariales es el activo más importante” dentro de los archivos acumulados",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",10 horas en total86 clasesPrincipiante
"2023 Access aplicado en Inventario, Almacenes y Supply Chain
Aprende Access desde cero | Desarrolla un sistema de control de inventarios que podrás utilizar en tu trabajo.",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",2 horas en total33 clasesTodos los niveles
"Curso Profesional de Excel
Conviértete en un maestro del análisis de datos",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total14 clasesPrincipiante"
"Power BI tips & trucos: Todo lo que necesitas saber
Aprende años de experiencia en menos de 2 horas.",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €","2,5 horas en total29 clasesIntermedio"
"Método Práctico de Organización de Estudios Jurídicos
Ordene manualmente carpetas, exptes. para no extraviar documentación y sin usar caros programas de gestión legal",Adrián Javier Tagüico,"Precio actual
14,99 €
Precio original
39,99 €",40 minutos en total5 clasesTodos los niveles
"Administracion del Tiempo
Mejora tu productividad y reclama tu tiempo libre de regreso",Javier Francisco Navarrete Talavera,"Precio actual
14,99 €
Precio original
24,99 €",2 horas en total29 clasesTodos los niveles
"PowerPoint desde Principiante hasta Intermedio
Crea tus presentaciones con PowerPoint desde cero",Alexander Oliva,"Precio actual
14,99 €
Precio original
89,99 €",4 horas en total52 clasesTodos los niveles
"Ofimática de Google: Google Docs
Saca el máximo partido al procesador de texto de Google",Raymundo Salas Santiago,"Precio actual
14,99 €
Precio original
79,99 €","1,5 horas en total11 clasesIntermedio"
"Introducción a Azure DevOps 2023 - Nivel Intermedio
Guía introductoria para dominar Microsoft Azure DevOps. ¡Aprende rápidamente conceptos un poco más avanzados!",Alejandro Marchena,"Precio actual
14,99 €
Precio original
49,99 €",4 horas en total57 clasesTodos los niveles
"¡El Curso Definitivo de ZOOM! ¡De básico a Experto!
Las mejores ayudas y secretos que necesita un docente para MEJORAR sus clases en ZOOM",Andres Rosero,"Precio actual
14,99 €
Precio original
29,99 €",11 horas en total89 clasesTodos los niveles
"Ofimática Creativa. Todo lo Que Necesitas Saber
Aprende a Crear Presentaciones Digitales + Procesador de Textos + Hojas de Calculo + Diseño con Canva",Allan Solis,"Precio actual
14,99 €
Precio original
19,99 €",16 horas en total82 clasesTodos los niveles
"Curso Power BI - Modelado de datos e inteligencia de negocio
Aprendiendo desde 0 Power BI - viaje en el análisis y reporte de datos para obtener ricas perspectivas de nuestra data.",Esteban Terrazas,"Precio actual
14,99 €
Precio original
19,99 €",5 horas en total55 clasesTodos los niveles
"Power Query - Transformación de datos en Excel y Power BI
Curso de Power Query - transformación y limpieza de datos para Excel y Power BI (incluye m)",Eduardo Adrián Stirparo,"Precio actual
14,99 €
Precio original
24,99 €",1 hora en total19 clasesTodos los niveles
"Microsoft Forms - Curso completo para Iniciantes
Aprende a hacer formularios y encuestas con la aplicacion de Forms (Microsoft Office 365) y los secretos.",Joaquin Peña PhD (+ 11.000 estudiantes),"Precio actual
17,99 €
Precio original
49,99 €","2,5 horas en total31 clasesPrincipiante"
"Curso Básico de Excel Desde Cero.
Aprende todo lo esencial de Excel de forma fácil y rápida.",AMMED RIVEROS YUPANQUI,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total40 clasesTodos los niveles"
"Domina Microsoft Teams
Domina la herramienta Microsoft Teams para poder realizar trabajos colaborativos.",David Santos Garcia,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total29 clasesIntermedio
"Microsoft Excel: Intermedio, Funciones, Tablas Dinámicas y +
Aumenta tu productividad y amplia tus herramientas de análisis",Liliana Romero Llano,"Precio actual
14,99 €
Precio original
94,99 €","7,5 horas en total77 clasesTodos los niveles"
"Aprende a usar bien Microsoft Word
Orientado a Administrativos, Estudiantes y Opositores",Eduardo Adrián Stirparo,"Precio actual
14,99 €
Precio original
19,99 €",5 horas en total44 clasesIntermedio
"Diseña un curso en google classroom
Desde inicio hasta el fin un curso completo",SEPPAT SAS,"Precio actual
14,99 €
Precio original
54,99 €","1,5 horas en total10 clasesPrincipiante"
