Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Certificacion ITIL 4 Foundation 2023: 8 EXAMENES
Simulador 2023: Certificación satisfactoria en menos de 7 días!",Dominik Hoppe,3 horas en total,22,Todos los niveles,"14,99 €","24,99 €"
"240 preguntas de simulación de examen ISTQB Foundation Level
240 preguntas con respuestas y justificaciones, para prepararse rumbo a la certificación en pruebas ISTQB fundamentos.",Alejandro Reyes,"3,5 horas en total",50,Principiante,"14,99 €","19,99 €"
"Exam AZ-305 - Designing Azure Infrastructure Solutions 2023
Examen AZ-305 - Designing Azure Infrastructure Solutions - Preguntas del examen",Ingeniero TEC,2 horas en total,46,Principiante,"14,99 €","29,99 €"
"HPE0-V14 Building HPE Hybrid IT Solutions
HPE0-V14 Building HPE Hybrid IT Solutions Practice Tests",Ingeniero TEC,12 horas en total,5,Intermedio,"14,99 €","29,99 €"
"Modelado de amenazas con STRIDE y Microsoft Modeling Tool
Adquiere conocimientos valiosos en Modelado de Amenazas de Ciberseguridad, con las herramientas mas usadas en esta área",Jorge Andrey Poblador Lizarazo,"1,5 horas en total",10,Principiante,"14,99 €","19,99 €"
"Hacking ético: Doxing,Redes sociales ,Redes wifi.
Aprende todo sobre el hacking ético desde cero !!",Rodrigo soto,2 horas en total,18,Principiante,"14,99 €","94,99 €"
"Protégete y Detecta el Phishing. La principal vulnerabilidad
La mayor Vulnerabilidad de las Personas y Empresas es el Phishing, y la única forma de protegerse es la capacitación",Alvaro Chirou • 1.300.000+ Enrollments Worldwide,"4,5 horas en total",39,Experto,"14,99 €","94,99 €"
"Introducción a las Pruebas de Usabilidad, UX y Accesibilidad
usabilidad, ux, accesibilidad",Lisandra Armas Águila,1 hora en total,19,Principiante,"14,99 €","44,99 €"
"2023 Gestión Ágil de Proyectos con Scrum: Curso AGILE
2023 Gestión Ágil de Proyectos con Scrum: curso para aprender cómo gestionar proyectos utilizando principios de Scrum",Master Class,2 horas en total,27,Principiante,"14,99 €","19,99 €"
"Scrum Master para Certificación
Scrum Master para Certificación",JMG Virtual Consulting S.L,"11,5 horas en total",40,Experto,"15,99 €","19,99 €"
"Certifícate como SCRUM Master (PSM 1, CSM, SMPC)
Banco de 300 preguntas sobre SCRUM - 6 test",German Hernandez,"2,5 horas en total",13,Intermedio,"14,99 €","94,99 €"
"Conviértete en un Experto en Creación de Metaversos
Crea Experiencias Virtuales Únicas y Personalizada,Importación de Figuras 3D, Compartir Pantalla y Galerías de Arte",Manuel Mazán,"33,5 horas en total",393,Todos los niveles,"15,99 €","19,99 €"
"cmd para principiantes
Conviertete en un experto en el uso de la linea de comandos de Windows",Manuel Sepulveda,"10,5 horas en total",120,Intermedio,"15,99 €","19,99 €"
"Ansible: De cero a usuario experto
Incluye Ansible Galaxy, la creación de módulos propietarios con Python y el despliegue infraestructura en la nube de AWS",Proyecto Oforte Cursos de calidad sobre Tecnología.,"12,5 horas en total",31,Intermedio,"99,99 €","129,99 €"
"A4Q Selenium Tester Foundation - Examen de práctica
Exámenes de apoyo para la certificación",Edgar Herrera Casas,1 hora en total,8,Todos los niveles,"14,99 €","69,99 €"
"Implementación de servidores Apache en Ubuntu Server
Aprende a instalar, configurar y administrar servidores web con Apache en Ubuntu Server",Pablo Zubiri,4 horas en total,11,Intermedio,"14,99 €","19,99 €"
"NUEVO! 4 CISA Test Examen 2023 SPANISH (ISACA)
4 x 150 Pruebas prácticas de examen 600 preguntas - CISA (ISACA) - Preguntas de 5 dominios",Agnaldo Pereira,1 hora en total,8,Principiante,"14,99 €","19,99 €"
"Introducción a Prolaborate
¡Conoce los aspectos esenciales de Prolaborate para colaborar en los modelos de Enterprise Architect de Sparx Systems!",Agustin Zappone,"1,5 horas en total",20,Principiante,"14,99 €","19,99 €"
"[2023] CSA Cloud Security Knowledge (CCSK): Simulador
Entrénate con preguntas teóricas y práctica de Seguridad en la nube.",Ready2Pass Academy,2 horas en total,24,Principiante,"14,99 €","79,99 €"
"Game developer Tower Defense Game en Unity: Basico a Experto
Tu momento ha llegado El mejor curso para aprender a desarollar videojuegos y programar en C Sharp",Raymundo Martínez,"8,5 horas en total",59,Principiante,"14,99 €","19,99 €"
"Recopilación de información con Python
Aprende a recopilar información de un objetivo empleando Python",Juan Carlos Guzmán Contreras,1 hora en total,18,Principiante,"14,99 €","49,99 €"
"Exámenes | AWS Certified Solutions Architect Associate | ES
6 exámenes de práctica para la certificación AWS Certified Solutions Architect - Associate",CYB Training,"13,5 horas en total",95,Principiante,"14,99 €","19,99 €"
"Curso de AWS Certified Solutions Architect Associate SAA-C03
Prepárate para el examen de AWS Solutions Architect Associate SAA-C03 en Español | Examen de práctica completo incluido",Sparx Argentina - proagile s.a.,6 horas en total,58,Todos los niveles,"14,99 €","19,99 €"
"Curso: Playwright con Javascript en Español
Aprende Automatización de Pruebas con Playwright con Javascritp nivel Basico- Intermedio",Pedro Oncoy,"8,5 horas en total",38,Todos los niveles,"14,99 €","19,99 €"
"Reparacion de Notebook a nivel electronico
Reparacion,placa,notebook,corto,tecnicoCalificación: 4,7 de 5",Braulio Castillo,"2,5 horas en total",44,Intermedio,"14,99 €","19,99 €"
"Appian BPM Basics
Aprende Appian fácil y sencillo con ejemplos prácticos",Santiago de Diego,44 minutos en total,11,Todos los niveles,"14,99 €","29,99 €"
"GCP Professional Architect.- Final Updated Practice Exams
Theory and case of use practice exams",Héctor Uriel Pérez,40 minutos en total,12,Principiante,"14,99 €","29,99 €"
"Simulador Certificación ISO 27001 Español / Inglés
ISO 27001 / ISO27001 EN Sample test","Joan Amengual | AWS Certified & Senior Blockchain Professional, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer","5,5 horas en total",44,Todos los niveles,"79,99 €","94,99 €"
"Como adaptar la plantilla AdminLTE 2 y 3 con php y MVC
Aprende a como adaptar la plantilla AdminLTE en su versión 2 y 3, utilizando php8 y POO, PDO y MVC.",Rodrigo Villanueva Nieto,"3,5 horas en total",40,Principiante,"14,99 €","19,99 €"
"Seguridad Informática
Cuestiones básicas y recursos prácticos",Hernan Gerardo Delicio,"11,5 horas en total",30,Intermedio,"14,99 €","79,99 €"
"Introduccion a la virtualizacion con VMware vSphere
Aprende a crear y administrar un entorno virtualizado con VMware vSphere",JMG Virtual Consulting S.L,8 horas en total,73,Principiante,"15,99 €","19,99 €"
"Aprende Power BI con un caso Práctico
carga de datos, visualizaciones, reporte de power BI",German Hernandez,"8,5 horas en total",32,Principiante,"14,99 €","94,99 €"
"Terraform: De principiante a certificado 2023
Aprenda de forma practica a dominar esta gran herramienta y preparese para rendir la certificacion oficial de Terraform.",Manuel Mazán,32 minutos en total,14,Todos los niveles,"15,99 €","19,99 €"
"Microsoft SC-200: Más de 160 preguntas 2023
Curso preparación examen SC-200: Microsoft Security Operations Analyst en español.",Manuel Sepulveda,7 horas en total,67,Intermedio,"15,99 €","19,99 €"
"Aprende a liderar la transformación digital con el PETI
Aprende a liderar la transformación digital en tu empresa con el Plan Estratégico de TI",Proyecto Oforte Cursos de calidad sobre Tecnología.,"3,5 horas en total",35,Todos los niveles,"99,99 €","129,99 €"
"Domina los SIG con QGIS (Nivel Básico)
Genera mapas de calidad a partir de tus datos, representa, muestra y comparte de forma fácil y rápida tu información.",Martin Camacho,12 horas en total,94,Principiante,"14,99 €","44,99 €"
"MS 900 Microsoft 365 Fundamentals Español Actualizado 2023.
Certificación MS-900 Microsoft Fundamentals - Incluye libros oficiales, Labs y material de simulación, actualizado 2023.",Ivan Proiectus,1 hora en total,9,Principiante,"14,99 €","19,99 €"
"SQL Server: Transact-SQL de Básico-Avanzado - Full Práctica
Aprende el Lenguaje Transact-SQL de manera práctica, utilizando las sentencias más usadas en el ámbito profesional.",Andrés Torres,2 horas en total,19,Principiante,"14,99 €","19,99 €"
"Facturacíón electrónica con Odoo
Aprende a implementar la facturación electrónica en negocios o empresas - Localización Perú",Luis Fernando Ramos,"2,5 horas en total",33,Todos los niveles,"14,99 €","19,99 €"
"Curso De Recuperación De Información Discos DVR 2023
Cómo Abrir Archivos .swf Discos DVR",Antonio Gatell Contreras,2 horas en total,19,Principiante,"14,99 €","19,99 €"
"Introducción a la Impresión 3D: Del Diseño a la Realidad
Impresión 3D",Jose Manuel Ramirez,10 horas en total,21,Intermedio,"14,99 €","19,99 €"
"SC900 Fundamentos de seguridad,cumplimiento e identidad 2023
Certificación SC-900 Fundamentals - Incluye libros oficiales, Labs y material de simulación, actualizado.",Duver Mesa,8 horas en total,81,Intermedio,"14,99 €","19,99 €"
"WhatsApp Api con NodeJS Envío y Recepción de Mensajes
WhatsApp Api con NodeJS Envío y Recepción de Mensajes, Creación de un Chat BOT, Integración con CHATGPT",Eduardo Nazareno Anselmi,"5,5 horas en total",24,Principiante,"79,99 €","94,99 €"
"Programación de microcontroladores dsPIC33F Family-Parte II
Aprende a programar 2 tipos de uC de la Familia 33FJ (DSPIC33FJ32MC204 y DSPIC33FJ128MC804) simulado en Proteus y Real.",Energy Admin,"5,5 horas en total",52,Intermedio,"14,99 €","19,99 €"
"Raspberrypi Desde Cero
Aprende a programar la RaspberryPi y desarrolla scripts en Python para pasar tus proyectos maker al siguiente nivel",Master Class,"7,5 horas en total",62,Todos los niveles,"14,99 €","19,99 €"
"Curso profesional Altium Design desde 0 para ingenieros
Paso a paso, desde los esquemáticos, pasando por las PCB y terminando con la fabricación",Manuel Morales,"2,5 horas en total",5,Experto,"14,99 €","19,99 €"
"6 exámenes de práctica | AWS Solutions Architect Associate
Prepárate para tu examen SAA-C03. ¡390 preguntas de exámenes de práctica en español con explicaciones detalladas!",Ramiro Calderon Marin,33 minutos en total,9,Intermedio,"14,99 €","19,99 €"
"exámenes de práctica de AWS Certified Cloud Practitioner
Colección de exámenes de práctica de AWS Certified Cloud Practitioner (300 preguntas por 5 veces)",Roberto Enrique Yanayaco Pintado,3 horas en total,5,Principiante,"14,99 €","24,99 €"
"Appian BPM: Syncronized Backed-Records
Service and DB Backed Records",Bigodoo Consultores,4 horas en total,49,Principiante,"14,99 €","29,99 €"
"CompTIA A+ 220-1101 Simulación de examen de práctica 540 Q&A
Estamos actualizando el curso y siempre incluiremos nuevas pruebas de A+ 220-1101",Danid Vallejos,4 horas en total,54,Intermedio,"14,99 €","29,99 €"
"Domina los SIG con ARCGIS PRO (Nivel Intermedio)
Realiza Gepprocesmientos, Analisis Espaciales de calidad a partir de tus datos, Estructura Geodatabases y mucho Más",Steven Rivera,3 horas en total,6,Principiante,"14,99 €","19,99 €"
"Master en Wireshark (De principiante a avanzado)
Aprende todo acerca de sniffing, monitoreo de red y hacking",Ramiro Calderon Marin,6 horas en total,54,Experto,"14,99 €","19,99 €"
"Exam MS-900: Microsoft 365 Fundamentals
Examen de Microsoft MS-900",Davis Anderson Bastidas Vicente,"6,5 horas en total",36,Intermedio,"14,99 €","19,99 €"
"Domina los SIG con ARCGIS PRO (Nivel Básico)
Genera mapas de calidad a partir de tus datos, representa, muestra y comparte de forma facil y rapida tu información.",Jhon Ore Sulca,"1,5 horas en total",18,Principiante,"14,99 €","94,99 €"
"Mantenimiento y Soporte Técnico de Chromebooks
Aprende sobre configuración, solución de problemas y mantenimiento",Andres Nino,"3,5 horas en total",21,Principiante,"14,99 €","69,99 €"
"CAPM® 2023 SIMULATOR TEST
CAPM simulators",CoolTechnologies.es España,"10,5 horas en total",38,Todos los niveles,"14,99 €","19,99 €"
"Aprende ChatGPT desde cero
Domina la Inteligencia Artificial del momento","Joan Amengual | AWS Certified & Senior Blockchain Professional, Abhishek Singh | 9x AWS, Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer","15,5 horas en total",95,Intermedio,"14,99 €","94,99 €"
"ESPAÑOL -Curso Huawei HCIA Routing & Switching INTERMEDIATE
HCIA R&S - INTERMEDIATE",Cloud Pioneer,"2,5 horas en total",15,Principiante,"14,99 €","19,99 €"
"Preguntas Microsoft Azure Fundamentals AZ-900 - 2023
Actualizado Febrero 2023. Obtiene la certificación de Microsoft Azure Fundamentals AZ-900",Martin Camacho,"12,5 horas en total",73,Experto,"14,99 €","44,99 €"
"Domina los SIG con QGIS (Nivel Intermedio)
Realiza Analisis Espaciales de calidad a partir de tus datos, Estructura Bases de Datos, Modela en 3D y mucho Más",Andrea Bellini,"7,5 horas en total",31,Principiante,"14,99 €","24,99 €"
"Scrum Master Professional Certificate (SMPC) Examen Oficial
Un simulador para validar el conocimiento de Scrum y lograr aprobar el examen de conocimientos.",Manuel Morales,"11,5 horas en total",107,Intermedio,"14,99 €","29,99 €"
"Curso de Criptografía: Teoríco y Práctico (con Laboratorios)
Aprende qué es el cifrado, hash, firmas digitales, certificados digitales y protocolos seguros.",Fernando Conislla Murguia,"12,5 horas en total",39,Intermedio,"14,99 €","49,99 €"
"Preparate para aprobar ISTQB Foundation Level
Todo lo que necesitas saber para aprobar el examen",Alma Ortiz,"4,5 horas en total",40,Principiante,"14,99 €","24,99 €"
"Desarrollo WEB Moderno con HTML y CSS
Desarrollo WEB Moderno con HTML y CSS para principiantes.",Manuel Morales,"4,5 horas en total",34,Todos los niveles,"14,99 €","19,99 €"
"Taller Smart Lighting 2
Con DMX",Beny Blanco,5 horas en total,50,Intermedio,"14,99 €","84,99 €"
"Preguntas Microsoft Azure AI Fundamentals AI-900 - 2023
Actualizado Febrero 2023. Obtiene la certificación de Microsoft Azure AI Fundamentals AI-900",Guillermo García Velarde,3 horas en total,7,Intermedio,"14,99 €","19,99 €"
"Nuevo! 4 CISM Tests Examen 2023 SPANISH (ISACA)
4 x 150 Test de prácticas de examen: 600 preguntas - CISM (ISACA) - 4 dominios de preguntas",Edumar Group,"3,5 horas en total",5,Intermedio,"14,99 €","19,99 €"
"Exámenes de práctica | MS PL-300: Analista de datos Power BI
Prepárese para la certificación Microsoft PL-300: Analista de datos Power BI | Power BI Data Analyst",Pato Giovannini,3 horas en total,5,Intermedio,"14,99 €","19,99 €"
"Curso de armado para drone Freestyle de 5”
Armado de Drones",Edumar Group,4 horas en total,5,Principiante,"14,99 €","19,99 €"
"Fundamentos de Base de Datos
Fundamentos de Base de Datos",José Manuel Izquierdo Hernández,28 horas en total,28,Intermedio,"14,99 €","94,99 €"
"Fundamentos de Redes: Aprende las bases del Networking
Descubre cómo funciona la tecnología detrás de las redes de datos y el Networking desde lo más básico.",Cinco Minutos Faciles,9 horas en total,17,Principiante,"14,99 €","19,99 €"
"ETL Data Testing: Todo lo que necesitás saber
ETL y Data Testing, con la ayuda de Python",Manuel Morales,"3,5 horas en total",5,Principiante,"14,99 €","29,99 €"
"Automatización web con Wolfram Language - Mathematica 13.2
Automatización de tareas mediante el navegador web",Digital Academy TEC,"12,5 horas en total",5,Intermedio,"14,99 €","19,99 €"
"Exámenes de práctica MS 500-Practice Tests actualizado 2023
Exámenes de práctica para la prueba MS-500: Administración de seguridad de Microsoft 365-Practice Tests for the MS-500",Profe Sang,5 horas en total,67,Todos los niveles,"14,99 €","19,99 €"
"Taller de CCTV
Básico de cámaras de seguridad",Nadia Cavalleri,"17,5 horas en total",6,Principiante,"14,99 €","49,99 €"
"Matlab & Simulink Aplicado A La Ingenieria
Uso de MATLAB & SIMULINK Aplicado a la Ingenieria, Con enfasis en la Ingenieria Eléctrica",Sergio Fiodorov,2 horas en total,11,Intermedio,"14,99 €","94,99 €"
"NDI 5 y flujos de video usando ndi
entender el nuevo flujo con NDI®",Roberto Cueva,"3,5 horas en total",47,Principiante,"14,99 €","19,99 €"
"Aprender a subir imágenes a un servidor con Dropzone.js
Sube imágenes a un servidor con Dropzone.js, PHP y MySQL",Cinco Minutos Faciles,"5,5 horas en total",42,Todos los niveles,"14,99 €","19,99 €"
"Curso Completo Intune
Microsoft Intune",CYB Training,2 horas en total,25,Todos los niveles,"14,99 €","19,99 €"
"Six Sigma: Entrenamiento COMPLETO Black Belt
Entrenamiento Black Belt como enseñado en Alemania",Wade Henderson,"7,5 horas en total",36,Todos los niveles,"14,99 €","19,99 €"
"Seguridad en Oracle APEX 18.x
Todo lo que necesitas saber para crear aplicaciones web seguras en Oracle APEX",Samo FPV,45 horas en total,197,Principiante,"14,99 €","19,99 €"
"Introducción a la Ciberseguridad en OT (ICS/SCADA)
Para profesionales que deseen aprender sobre los fundamentos de la ciberseguridad en entornos industriales",Edgar Herrera Casas,7 horas en total,53,Intermedio,"14,99 €","19,99 €"
"CCNA 200-301 Exam Practice Tests (Update 8 March 2023)
Complete your training with 700+ exam level practice questions that include practice simulations and pass the CCNA exam",Tockertesh en español,"7,5 horas en total",82,Principiante,"14,99 €","29,99 €"
"GCP Associate Cloud Engineer Examen Practico 2023
2022 Examen de Google Associate Cloud Engineer, preparate y aprueba el examen de certificación | 300 preguntas/respuesta",The Free Range Tester,"2,5 horas en total",23,Todos los niveles,"14,99 €","59,99 €"
"Terraform Associate - certificado profesional
El mejor Curso de Terraform en Español, para desplegar infraestructura con ejemplos prácticos y funcionales en AWS, Azur",Gerardo Condado Aguilar,1 hora en total,21,Intermedio,"14,99 €","94,99 €"
"Exámenes de Práctica para Certified in Cybersecurity de ISC2
Apruebe el examen ISC2 Certified in Cybersecurity (CC) en su primer intento.",Ramiro Calderon Marin,2 horas en total,18,Todos los niveles,"14,99 €","19,99 €"
"Curso de Servomotores Delta -Nivel Básico usando ASDAsoft
Aprende hoy mismo! A tu ritmo y donde sea!",Roberto Cueva,"20,5 horas en total",77,Todos los niveles,"14,99 €","19,99 €"
"Web APIs (NET 7) La Guia Completa (Crear y Consumir API)
Cree una API web RESTful (C#) con autenticación y aprenda a consumirlos en una aplicación del mundo real (API .NET 7)",Jhonny Alexander Jaimes Carvajal,20 horas en total,51,Intermedio,"14,99 €","94,99 €"
"Aplicación Web FullStack con Spring Boot y Angular
Aprende a desarrollar aplicaciones como un pro",Alberto Alonso Valdivia,38 minutos en total,8,Todos los niveles,"14,99 €","29,99 €"
"Crea tu primera App Móvil con Flutter y Dart
Crea tu primera App Móvil una Pokédex funcional con Flutter y Dart",Davis Anderson Bastidas Vicente,6 horas en total,30,Todos los niveles,"14,99 €","19,99 €"
"DP 900 Data Fundamentals en Español - Incluye Exámen - 2023
Entrenamiento para la Certificación DP 900 Azure Data Fundamentals + Examen de Certificación Gratis.",Ivan Gomez,"3,5 horas en total",7,Experto,"14,99 €","39,99 €"
"Curso de Base de Datos Firebird
Base de Datos Firebird",Juan Jose Martinez Zaldivar,"4,5 horas en total",36,Todos los niveles,"14,99 €","94,99 €"
"Taller Smart Metering
Con KNX",Clarisa Maman Orfali,"2,5 horas en total",13,Intermedio,"109,99 €",
"Taller Smart Lighting
Con DALI",Diego Espitia,"2,5 horas en total",7,Intermedio,"14,99 €","39,99 €"
"Taller Smart Building
Básico de KNX",Manuel Pérez,"2,5 horas en total",49,Principiante,"14,99 €","19,99 €"
"Taller de Alexa Security
Básico de domótica Zigbee",Jonny David Lezcano Algarin,19 horas en total,29,Experto,"14,99 €","29,99 €"
"Bootcamp de Domótica & Inmótica
30 proyectos",Alejandro Guzman Castellanos,3 horas en total,16,Principiante,"14,99 €","59,99 €"
"Como crear notificaciones con php8, POO, PDO, MVC y AdminLTE
Como crear notificaciones con php8, POO, PDO, JavaScript, Ajax, MVC y AdminLTE","Paulo Carreira, Andree Miranda","16,5 horas en total",44,Todos los niveles,"14,99 €","29,99 €"
"Taller Smart Home
Básico de domótica Wifi",Hernan Palacios Sala,"5,5 horas en total",43,Todos los niveles,"14,99 €","44,99 €"
"Curso de Inmótica
Con KNX y DALI","Bhrugen Patel, Carlos Piedra",22 horas en total,81,Intermedio,"14,99 €","94,99 €"
"[2023] ITIL 4 FUNDAMENTOS - 6 EXAMENES DE PRÁCTICA
240 preguntas en Español (primer examen con explicación)",Juan Carlos Estevez Vargas,"8,5 horas en total",43,Todos los niveles,"14,99 €","84,99 €"
"Como crear tu Propia Tienda Online con PrestaShop 1.7
Crear tu propia plataforma E-commerce para vender tus productos y servicios aceptando pagos con Tarjeta",Davis Anderson Bastidas Vicente,"5,5 horas en total",12,Principiante,"14,99 €","19,99 €"
"Curso de Domótica
Con Alexa y Google Home",Ramiro Calderon Marin,19 horas en total,33,Principiante,"14,99 €","19,99 €"
"Desarrollando Sistema de Ventas (C# y MySQL Server)
Sistema de Ventas (C# y MySQL Server)",Víctor Ramos,7 horas en total,41,Todos los niveles,"14,99 €","19,99 €"
"DevOps Fundamentos: Qué significa DevOps para el negocio
DevOps Fundamentos: DevOps desde el punto de vista del negocio",Roberto Cueva,"3,5 horas en total",21,Todos los niveles,"14,99 €","19,99 €"
"Módulo de compras Odoo Enterprise 15
Todo lo que debes saber sobre las compras en Odoo.",Roberto Cueva,21 horas en total,252,Todos los niveles,"14,99 €","19,99 €"
"Seguridad Informática para Computadoras. Protege tus Datos.
Brinda seguridad informática a tu información confidencial, aprende a utilizar copias de seguridad, antivirus y firewall",Roberto Cueva,"2,5 horas en total",13,Principiante,"14,99 €","19,99 €"
"Aprende a desarrollar en blockchain con React+Solidity
Vamos a desarrollar un caso de uso real en la industria con React (NextJS), Solidity (NFTs con ERC721), Hardhat, Fleek",Roberto Cueva,"20,5 horas en total",166,Todos los niveles,"14,99 €","19,99 €"
"Gestión de mantenimiento industrial con laravel
Con las ventajas de Livewire",Roberto Cueva,12 horas en total,61,Intermedio,"14,99 €","79,99 €"
"Curso de Base de Datos Oracle Database
Base de Datos Oracle Database",Luis Fernando Ramos,"2,5 horas en total",28,Todos los niveles,"14,99 €","19,99 €"
"Gestion de servicios con ITIL4 y simuladores de examen
Comprende como liderar servicios empresariales y sus prácticas más difundidas para lograr VALOR",Roberto Cueva,13 horas en total,74,Todos los niveles,"14,99 €","19,99 €"
"Introducción a Postman y API Testing para Principiantes
Guía de inicio para realizar tests de API e introducción a Postman. Conviertete en un PRO del API Testing con este curso",Roberto Cueva,3 horas en total,31,Todos los niveles,"14,99 €","39,99 €"
"Curso de Google Hacking || Dorks Comandos para Hackear
Aprende a usar los comandos de google para afilar tus busquedas como herramienta de reconocimiento para el hacking",Ricardo Cabrera Lozada,"11,5 horas en total",143,Principiante,"14,99 €","19,99 €"
"Azure DevOps: Azure Boards 100% práctico
Aprende y domina Azure DevOps Boards de forma rápida y 100% práctica",Marbust Technology Company,14 horas en total,69,Todos los niveles,"14,99 €","94,99 €"
"PLC Embedido con AVR (Programar, Instalar y Fabricar)
Aprende a instalar y a programar un PLC, o diseñar y fabricar tu propio PLC Embedido usando AVR",Roberto Cueva,"2,5 horas en total",7,Intermedio,"14,99 €","39,99 €"
"Programación en Arduino, con aplicaciones electrónicas.
Conviértete en MASTER en desarrollo de proyectos Arduino. Desarrolla dispositivos Increíbles!",Víctor Ramos,5 horas en total,49,Intermedio,"14,99 €","19,99 €"
"Aprende a abrir tu puerta desde tu dispositivo móvil
Usa tu propia App, para abrir la puerta de tu casa con seguridad, con responsabilidad de seguridad electrónica.","Gabriela Di Paola, The center of IT training",1 hora en total,13,Intermedio,"14,99 €","19,99 €"
"Curso de Proxmox VE completo, desde 0 a experto
Proxmox VE es una plataforma completa de código abierto para la virtualización empresarial.",XP Solution,4 horas en total,16,Todos los niveles,"14,99 €","24,99 €"
"Haciendo una Casa Inteligente
Aprende a Reconocer los Principales Equipos de Automatización para Casas y levanta tu proyecto de automatización.","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","2,5 horas en total",101,Experto,"14,99 €","94,99 €"
"Seguridad informática para Teléfonos. Protege tus Datos.
Brinda seguridad al dispositivo que con mas frecuencia se realizan los Ciberataques y vulneran empresas, tu celular.",Alejandro Susillo Ridao,"2,5 horas en total",84,Experto,"14,99 €","84,99 €"
"Analisis de malware
Aprende a realizar análisis de malware estático y dinámico",Edwin Henriquez,4 horas en total,127,Intermedio,"14,99 €","19,99 €"
"AppSheet desde cero
IntermedioCalificación: 4,1 de 5",Víctor Ramos,15 horas en total,51,Principiante,"14,99 €","19,99 €"
"Curso funcional de Odoo ERP 16 EE con ejercicios prácticos.
Todo lo básico que necesitas saber para iniciar con Odoo ERP desde el punto de vista funcional.",Alexander Ramos Espinosa,"13,5 horas en total",73,Principiante,"14,99 €","54,99 €"
"Curso PLC SIEMENS TIA PORTAL nivel avanzado Pt2
Curso avanzado de programación PLC con software TIA Portal Siemens, distinto a cualquier otro que hayas tomado",Randy Varela,1 hora en total,60,Principiante,"14,99 €","24,99 €"
"Electrónica DIGITAL: Flip-Flops
Los Flip-Flops son los ladrillos fundamentales para construir gran parte de la electrónica digital.",Luis orlando muñoz bueno,9 horas en total,97,Todos los niveles,"14,99 €","19,99 €"
"Curso PLC SIEMENS TIA PORTAL niveles básico e Intermedio Pt1
Curso basico intermedio de programación PLC con software TIA Portal Siemens, distinto a cualquier otro que hayas tomado",Jorge Fernández Carlavilla,10 horas en total,67,Intermedio,"14,99 €","19,99 €"
"Módulo de ventas Odoo Enterprise 15
Todo lo que debes saber sobre las ventas en Odoo.",Ernesto Paredes Martinez,16 horas en total,142,Todos los niveles,"14,99 €","94,99 €"
"Edición de imagen y vídeo con Python: Pillow, GMIC e imageio
Aprenda a programar editores de fotografía y vídeo con Python",Juan Cruz Petazzi Cardetti,4 horas en total,44,Intermedio,"14,99 €","24,99 €"
"Meshcentral: Una Alternativa de Gestion Remota
Otra manera de brindar el soporte a tu infraestructura desde la comodidad de tu navegador preferido",Paul Illanes,3 horas en total,38,Principiante,"14,99 €","19,99 €"
"Tecnologías de ciberseguridad
Diseño de arquitectura de ciberseguridad.",Arturo Diaz Lora,10 horas en total,76,Todos los niveles,"14,99 €","19,99 €"
"Microsoft 365 Fundamentals MS-900 - Practice exams (348Q)
Practice Test MS-900 - Practice exams (348 Question)",Armando Useche,"6,5 horas en total",72,Intermedio,"14,99 €","49,99 €"
"Factorytalk + Studio 5000 [Aprende con un proyecto]
Aprende a programar HMIs y PLCs de Allen Bradley (Maquina Virtual incluída)","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Walter Coto || +400,000 Estudiantes","5,5 horas en total",44,Todos los niveles,"14,99 €","94,99 €"
"Microsoft Access COMPLETO desde 0
Aprende a utilizar Microsoft Access desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Daniel Espinonsa,42 horas en total,350,Todos los niveles,"14,99 €","19,99 €"
"Microsoft EXCEL COMPLETO desde 0
Aprende a utilizar Excel desde 0 hasta el final, sin necesidad de tener conocimientos previos.",Manuel Aragonés Arroyo,"7,5 horas en total",61,Experto,"29,99 €",
"Vmware vSphere 8: ESXi y vCenter desde cero a avanzado
Aprende a trabajar con el entorno vSphere 8 de Vmware, con ESXi y vCenter , estándares en virtualización empresarial",Marlon Falcón Hernández,"16,5 horas en total",151,Todos los niveles,"14,99 €","19,99 €"
"Instala AS-ABAP Versión 7.52 en tu máquina
Usa tu propia PC para instalar Application Server ABAP y práctica libremente el lenguaje de programación ABAP",Rodrigo Díaz Academia PLC,4 horas en total,14,Principiante,"14,99 €","49,99 €"
"Curso completo de Linux: Manejo de comandos y Shell Script
Aprende a manejar Linux profesionalmente. Conviértete en un experto en Linux, manejo de comandos, Bash y Shell Script.",Fernando Manso,2 horas en total,14,Principiante,"14,99 €","19,99 €"
"Asistente virtual (Jarvis) con Microcontroladores PIC
Configuración de asistente virtual para computadora con Microcontroladores PIC",Rodrigo Díaz Academia PLC,10 horas en total,52,Principiante,"14,99 €","49,99 €"
"Domina PrusaSlicer para impresion 3D
Domina el Software para impresión 3D mas Avanzado de la industria",XP Solution,"2,5 horas en total",27,Todos los niveles,"14,99 €","24,99 €"
"[2022] Cybersecurity Fundamentals (CSX-F): Simulador examen
Entrénate para el examen de certificación ITCA Cybersecurity Fundamentals y da a conocer de esa forma tus conocimientos",Fernando Vicente,6 horas en total,28,Principiante,"14,99 €","94,99 €"
