Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Curso de Word | Domínalo ahora
No te quedes atrás | Domina Word Hoy",Jose Luis Soto,"2,5 horas en total",18 ,Todos los niveles,"14,99 €","19,99 €"
"Word Basico Hasta Avanzado
WORDCalificación: 0,0 de 5",Jacobo Licon,"3,5 horas en total",13 ,Todos los niveles,"14,99 €","54,99 €"
"Notion: de cero a profesional
Notion en español | Productividad | Apps | Tecnología | Espacios colaborativos | Repositorios",Alfonso Rinsche,1 hora en total,22 ,Intermedio,"14,99 €","34,99 €"
"Modela Datos en MS EXCEL con POWER PIVOT!
Trabaja de forma productiva con Modelos de Datos y Varias Fuentes de Datos!",Alfonso Rinsche,32 minutos en total,24 ,Principiante,"14,99 €","94,99 €"
"Los Mejores Trucos y Tips para MS Excel! INTENSIVO
Trabaja de forma productiva conociendo atajos y funcionalidades avanzadas!",Etraining S.A DE C.V,11 horas en total,107 ,Todos los niveles,"14,99 €","49,99 €"
"Power Automate - Curso completo de Microsoft Power Automate
Automatiza procesos de negocio con Power Automate, una herramienta de la Microsoft Power Platform",Ricardo Naya,3 horas en total,5 ,Todos los niveles,"14,99 €","94,99 €"
"Nivel 3 - Excel 100% Practico
Análisis de flujo de información del presente-pasado con Excel. El escape hacia la tercera dimensión de Excel: El Tiempo",Ricardo Naya,4 horas en total,7 ,Todos los niveles,"14,99 €","89,99 €"
"Nivel 2 - Excel 100% Practico
Encuentros cercanos de Excel con sistemas externos y terceros: transformadores de flujo y el arte perdido de la brújula",The Elite Compliance Group,4 horas en total,11 ,Todos los niveles,"14,99 €","19,99 €"
"Nivel 1 - Excel 100% Practico
Principios De Análisis De Flujo De Información Con Excel…Donde Todo Comienza…",Xevi Casado Giralt,41 minutos en total,16 ,Principiante,"14,99 €","19,99 €"
"Zoho Forms: Recopilación y análisis de datos
Crea formularios utilizando una variedad de módulos y herramientas que Zoho Forms ofrece a todos los usuarios",José G Guevara L,"6,5 horas en total",60 ,Todos los niveles,"14,99 €","29,99 €"
"Curso de Microsoft Excel
Aprende a maneja correctamente Microsoft Excel en menos de 1 semana - Todo lo Que Necesitas Saber para ti y tu trabajo",José G Guevara L,"10,5 horas en total",61 ,Todos los niveles,"14,99 €","29,99 €"
"Limpieza y Modelado de Datos con Power Query -Excel365
Usa Power Query de forma nativa para extraer, modelar, cargar datos de varias fuentes, con casos reales",Daniel Lucas Hernández,1 hora en total,8 ,Principiante,"14,99 €","19,99 €"
"Automatización de Archivos Excel usando Python: CASO REAL
Automatizando CASO REAL N°1",Yoney Gallardo,8 horas en total,28 ,Principiante,"14,99 €","19,99 €"
"De Excel a Word: Automatización de reportes con Python
Aprende a crear reportes en Microsoft Word de forma automática y sin necesidad de tener conocimientos de programación.",Edison Aburto,30 minutos en total,46 ,Todos los niveles,"14,99 €","19,99 €"
"Violencia Laboral
Prevención, Atención y Erradicación",Yoney Gallardo,5 horas en total,45 ,Todos los niveles,"14,99 €","19,99 €"
"Oracle Primavera Risk Analysis (en Español)
Obtendrás un panorama de las múltiples funciones que Primavera Risk Analysis ofrece para la administración de riesgos.",Sergio Gómez Pamies,30 horas en total,346 ,Todos los niveles,"14,99 €","19,99 €"
"Universidad Power BI: Conviértete en un experto en BI (2021)
Domina todas las herramientas que nos ofrece Power BI como DAX, Power Query, Power BI Services, Dataflows y mucho más.",Ivan AlsiGo,"4,5 horas en total",43 ,Todos los niveles,"14,99 €","94,99 €"
"Gestión de Riesgos con Primavera Risk Analysis
Maneja el Mejor Programa para el Control de Riesgos",Lean Pharma Training,"4,5 horas en total",44 ,Principiante,"14,99 €","29,99 €"
"Word - Desde básico hasta avanzado
Domina como experto Microsoft Word - Empezando desde cero hasta pro",David Peñafiel Zeballos,2 horas en total,22 ,Intermedio,"29,99 €",
"Excel Pro 2023: Crea Dashboards en Excel en tan solo 6 pasos
Aprende a crear Dashboards en Excel de una manera práctica y sencilla.",Hernando Maz Ponce de León,6 horas en total,71 ,Principiante,"14,99 €","19,99 €"
"SharePoint Online para usuarios de negocio
SharePoint Online / Microsoft 365",Xevi Casado Giralt,1 hora en total,15 ,Todos los niveles,"14,99 €","94,99 €"
"Microsoft Forms con énfasis a la Ramificación.
Microsoft Forms elaboración de cuestionarios y formularios.",MG Asistente Digital,"8,5 horas en total",57 ,Todos los niveles,"14,99 €","19,99 €"
"Curso Completo Online Excel. Básico, Intermedio y Avanzado.
Curso Excel Online básico hasta avanzado. Todos los comandos de Excel.",Yoney Gallardo,5 horas en total,15 ,Todos los niveles,"14,99 €","19,99 €"
"SAP MRP
MRP en el aprovisionamiento de materiales SAP ECC",Alfonso Rinsche,16 horas en total,213 ,Experto,"14,99 €","34,99 €"
"Power BI: Modelado y Diseño Profesional de Dashboards [2021]
En este curso profundizaremos en el modelado y diseño de Dashboards (Informes) haciendo uso de Power BI, Dataflows y más",Alfonso Rinsche,1 hora en total,11 ,Principiante,"14,99 €","94,99 €"
"Google Hacking dorks haz busquedas avanzadas con google
Aprenderás a hacer busquedas con dorks y google. Encontrarás cosas que ni te imaginas por medio de este conocimiento",Etraining S.A DE C.V,"2,5 horas en total",44 ,Todos los niveles,"14,99 €","49,99 €"
"Trabajo remoto y colaboración virtual 2023
Preparate para la certificación de Remote Worker Professional Certificate",Ricardo Naya,"5,5 horas en total",38 ,Intermedio,"14,99 €","94,99 €"
"Microsoft Excel. Aprende desde 0 Practicando. 2023
Aprende Excel de una forma Practica con explicaciones detalladas. Calcula, Registra y automatiza tus tareas diarias.-",Ricardo Naya,36 minutos en total,5 ,Principiante,"14,99 €","89,99 €"
"Microsoft Office 365 para la Web
Navegar por Microsoft 365 y trabajar con Office para la Web",Adrián Javier Tagüico,35 minutos en total,8 ,Principiante,"14,99 €","94,99 €"
"Microsoft OneDrive
Administrar archivos en la nube",David Julinho Caparachin Ricapa,3 horas en total,22 ,Principiante,"14,99 €","44,99 €"
"Curso completo de Microsoft Visio
Aprende a manejar Microsoft Visio desde lo más básico",Benito Sánchez,5 horas en total,41 ,Todos los niveles,"14,99 €","84,99 €"
"Máster en fórmulas y funciones de Excel
Curso máster en fórmulas y funciones de Microsoft Excel. Programa tus propias funciones y sé productivo.",Sergio Propergol,3 horas en total,32 ,Principiante,"14,99 €","39,99 €"
"MS Excel Básico 2019 OSFA
Excel Basico 2019",Jesus Gomez,3 horas en total,55 ,Experto,"14,99 €","19,99 €"
"Microsoft Excel - formatos, cálculos, tablas y gráficos
Fundamentos de Excel",Carlos Abelenda,"1,5 horas en total",6 ,Todos los niveles,"14,99 €","29,99 €"
"KAIZEN: Pensamiento esbelto, Lean Manufacturing y Six Sigma
En este curso serás capaz de aprender a estructurar, actuar y pensar de una manera diferente.",SONIC Performance Support - E-Learning Experts,3 horas en total,23 ,Todos los niveles,"14,99 €","19,99 €"
"Tablas Dinámicas y Análisis de Datos en Microsoft Excel
Aprende las mejores herramientas de excel para aumentar tu productividad con Tablas y Gráficos Dinámicos",Ivan AlsiGo,2 horas en total,22 ,Principiante,"14,99 €","94,99 €"
"Análisis y Presentación de Datos en MS Excel INTENSIVO
Incorpora conceptos y ten algo de práctica!",David Julinho Caparachin Ricapa,4 horas en total,26 ,Intermedio,"14,99 €","54,99 €"
"Robots con RPA y UIPath. Curso práctico (2021!). Proyectos
Con proyectos de ejemplo desarrollados paso a paso.",Ramón Talavera-Franco,"7,5 horas en total",112 ,Todos los niveles,"14,99 €","34,99 €"
"Microsoft Word - La Guía Completa: +100 Herramientas
Curso Completo de Microsoft Office Word 2022",Alexander Oliva,"14,5 horas en total",17 ,Todos los niveles,"14,99 €","89,99 €"
"Curso Sistemas Integrados de Gestión ISO 9001, 14001, 45001
Aprenda a interpretar e integrar las normas ISO 9001, ISO 14001 e ISO 45001",Ready2Pass Academy,8 horas en total,96 ,Intermedio,"14,99 €","19,99 €"
"Evoluciona con Excel desde Cero a Intermedio
Aprende a diseñar, crear y analizar datos con planillas profesionales",Limbergh Armando Morales Arellano,2 horas en total,6 ,Intermedio,"14,99 €","19,99 €"
"Excel Intermedio al 100%
Excel Intermedio al 100%",Winder Ezequiel Castro,"5,5 horas en total",26 ,Principiante,"14,99 €","29,99 €"
"Excel Básico
Emplear de forma correcta las diferentes funciones básicas de Excel para la creación de hojas de cálculo.",Jimmy Rodriguez,5 horas en total,41 ,Todos los niveles,"14,99 €","19,99 €"
"Aprende desde CERO Google Drive, Docs, Sheets, Slides
Aumenta tu productividad con la Suite de Google Docs, Google Sheets, Google Slides, Google Drive y Google Data Studio",Adrián Javier Tagüico,"1,5 horas en total",13 ,Experto,"14,99 €","94,99 €"
"Excel Intermedio hasta el nivel avanzado, versión 2016
Excel Avanzado",Alfonso Rinsche,3 horas en total,26 ,Todos los niveles,"14,99 €","34,99 €"
"Domina Outlook 365 y TO-DO aunque recibas muchos mails 2022
Usa el Método FAST (+10.000 usuarios) para multiplicar tu productividad y dominar el email con Outlook",Alfonso Rinsche,10 horas en total,61 ,Todos los niveles,"14,99 €","94,99 €"
"Desarrolla una Plantilla para Arquitectura en Revit 2022
Témplate in Revit 2022 for Architecture",Etraining S.A DE C.V,2 horas en total,17 ,Principiante,"14,99 €","49,99 €"
"Aprende Excel desde cero, Curso Excel Básico / Intermedio
Excel Básico / Intermedio. Fácil y rápido Excel una de las herramientas con mayor demanda + Material Didactico en PDF",Ricardo Naya,11 horas en total,60 ,Intermedio,"14,99 €","94,99 €"
"Curso avanzado de archivos y gestión documental
Curso avanzado de administración de archivos y buenas prácticas de gestión documental aplicado a las empresas",Ricardo Naya,36 minutos en total,5 ,Principiante,"14,99 €","89,99 €"
"Curso Inicial de Excel
Excel Básico",Adrián Javier Tagüico,"2,5 horas en total",18 ,Principiante,"14,99 €","39,99 €"
"Gestión Materiales SAP MM - N°1 Datos Maestros
Conviértete en un experto de los Datos Maestros del módulo MM de SAP ERP y S/4HANA",Ivan AlsiGo,1 hora en total,18 ,Todos los niveles,"14,99 €","94,99 €"
"Las 5S
El Primer Indicador de la Eficiencia de una Organización",Edwin Montero,"1,5 horas en total",12 ,Principiante,"14,99 €","19,99 €"
"Introducción al Desarrollo Organizacional
Características y componentes del Desarrollo Organizacional",Edwin Montero,"1,5 horas en total",18 ,Todos los niveles,"14,99 €","19,99 €"
"Word: Como hacer un índice
cómo hacer un índice en un trabajo de investigación con las normas APA.",Edwin Montero,9 horas en total,95 ,Experto,"14,99 €","19,99 €"
"Power BI DAX: Aprende las funciones más avanzadas
Vuélvete un profesional de Power BI y del Business Intelligence",Novazys SRL,3 horas en total,26 ,Principiante,"14,99 €","29,99 €"
"Estadística para No Estadísticos
Curso de Estadística Aplicada Básica para implementar en tu trabajo o tu negocio usando Excel",Mywebstudies,37 minutos en total,28 ,Principiante,"14,99 €","19,99 €"
"Escribe más tecleando menos con AutoHotKey
Reduce los movimientos repetitivos y vuélvete más productivo con los atajos de teclado y las expansiones de texto de AHK",Fernando Pullutasig,"3,5 horas en total",56 ,Principiante,"14,99 €","19,99 €"
"Excel para todos. Aprende desde 0 hasta AVANZADO
Aprende a usar Excel desde cero. Partiendo de las bases hasta temas más avanzados en pocas horas con Práctica",Miguel Alva,32 minutos en total,5 ,Todos los niveles,"14,99 €","19,99 €"
"Rapidez y atajos para teclado Optimiza tu tiempo digitando
El curso de teclado mas visto en Internet con casi 4 millones de visitas",Edu Morales,"8,5 horas en total",56 ,Todos los niveles,"14,99 €","79,99 €"
"Domina Microsoft Word y Power Point 2016. De 0 a Experto.
El manejo sobre Word y Power Point al momento de realizar presentaciones Profesionales, son claves para todo profesional",Mexico Development Center,"3,5 horas en total",67 ,Todos los niveles,"14,99 €","19,99 €"
"Comienza con Google Sheets
Aprende a trabajar con Google Sheets la alternativa moderna a Excel",Jose Gregorio Guevara Liendo,3 horas en total,18 ,Todos los niveles,"14,99 €","19,99 €"
"Microsoft PowerPoint - Aprenda fácil
Curso de presentaciones con Powerpoint, desde cero hasta avanzado",Alvaro O.,"11,5 horas en total",101 ,Todos los niveles,"14,99 €","94,99 €"
"Excel Práctico + Power Query + Power Pivot + DAX + Dashboard
Aprende lo que se esta usando en Excel y olvídate de las prácticas obsoletas en el manejo y análisis de los datos",José G Guevara L,"2,5 horas en total",12 ,Intermedio,"14,99 €","19,99 €"
"Microsoft PowerPoint para elevar el discurso.
Capte la atención del público!",ECA Capacitaciones,"1,5 horas en total",8 ,Intermedio,"14,99 €","19,99 €"
"Curso práctico de Microsoft Word
Curso práctico de maquetación de documentos de forma profesional","ENE LATAM, Luis Anaya","1,5 horas en total",22 ,Intermedio,"14,99 €","19,99 €"
"Cómo crear un inventario con AppSheet (paso a paso)
Aprende a crear una app de inventario, con todas las funciones para tener controlado tu stock, ventas y pedidos",Alfonso Rinsche,3 horas en total,66 ,Principiante,"14,99 €","34,99 €"
"¿Cómo escribir correctamente correos electrónicos y memos?
Aprende a escribir correctamente correos electrónicos y memos, y a mejorar la comunicación dentro de una organización",Alfonso Rinsche,9 horas en total,91 ,Todos los niveles,"14,99 €","94,99 €"
"PowerPoint TOTAL Avanzado - Crea Presentaciones Impactantes
Desde 0 hasta Avanzado. Presentaciones Corporativas, Criterios de Diseño, Colaboración, VBA, Integración a otras Apps.",Etraining S.A DE C.V,"1,5 horas en total",10 ,Principiante,"14,99 €","49,99 €"
"Excel Basico
Microsoft Office",Ricardo Naya,19 horas en total,108 ,Todos los niveles,"14,99 €","94,99 €"
"Curso completo de Microsoft Outlook.
Gestiona tu correo, contactos, citas, reuniones y tareas de forma eficiente con Microsoft Outlook.",Ricardo Naya,"4,5 horas en total",54 ,Principiante,"14,99 €","89,99 €"
"Mejora tu productividad con Trello
Trucos y metodologías para mejorar tu productividad con Trello como herramienta para conseguirlo",Devryk Poixtan,42 minutos en total,10 ,Principiante,"99,99 €",
"Conceptos Básicos de Primeros Auxilios
Atención oportuna de Hemorragias, Quemaduras, Lesiones, Paros, Desmayos y Atragantamientos",Francisco Javier Parra Loaiza,"8,5 horas en total",52 ,Experto,"14,99 €","19,99 €"
"VBA PowerPoint
Programación VBA en PowerPoint",Lucia del Carmen Moreno Hurtado,"7,5 horas en total",59 ,Intermedio,"14,99 €","19,99 €"
"Sistema de gestión documental Estándares internacionales
Diseño e implementación de un sistema de gestión de documentos",José Damián Villanueva Durante,3 horas en total,15 ,Intermedio,"14,99 €","94,99 €"
"Ejercicio: Crea una APP con Google Data Studio y Python
Te propongo este ejercicio. Con Data Studio, crea un informe con forma de APP, pero antes trata los datos con Python.",Alvaro O.,4 horas en total,55 ,Todos los niveles,"14,99 €","94,99 €"
"Curso COMPLETO del EXCEL para Apple, de básico a experto
Fórmulas y funciones, 100% práctico, te volverás un experto en 4 horas, diseñaras hojas de cálculo espectaculares",Balta CM,"6,5 horas en total",59 ,Todos los niveles,"14,99 €","24,99 €"
"Ofimática de Google: Google Slides
Saca el máximo partido a las presentaciones de Google",Axel Abraham V,2 horas en total,23 ,Experto,"14,99 €","94,99 €"
"Tablas Dinámica con Excel
Aprenda a realizar informes de tablas y gráficos dinámicos desde una base de datos","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Gastón Galarza","4,5 horas en total",75 ,Todos los niveles,"14,99 €","94,99 €"
"Google Sheets, Docs y Slides
Eleva tu productividad usando las herramientas ofimáticas de Google",SONIC Performance Support - E-Learning Experts,3 horas en total,61 ,Intermedio,"14,99 €","19,99 €"
"Microsoft Excel Nivel Intermedio
Aprenda a realizar cálculos avanzados con fórmulas y funciones de Microsoft Excel y formato condicional",SONIC Performance Support - E-Learning Experts,1 hora en total,21 ,Principiante,"14,99 €","19,99 €"
"Fundamentos del Cloud Computing (computadora en la nube)
Aprende Cloud Computing y aplícalo a tu vida.",Yoney Gallardo,"4,5 horas en total",55 ,Todos los niveles,"14,99 €","19,99 €"
"Curso práctico de Microsoft Excel
Mejora tu capacitación profesional conociendo a fondo Microsoft Excel",Daniel Lledó Martínez,"1,5 horas en total",21 ,Todos los niveles,"14,99 €","94,99 €"
"OKR- Objetivos y Resultados Clave - Midiendo lo que Importa
Aprende a crear tus OKR, descubre las ventajas de implementar los OKR para una toma de decisiones basada en datos.",Ramon Villalaz Gonzalez,32 minutos en total,6 ,Principiante,"14,99 €","19,99 €"
"SAP MM ""Curso de Inventario Físico"" para principiantes
Proceso de captura del Inventario Físico y recuento en SAP",Elio Nemer,"1,5 horas en total",17 ,Todos los niveles,"14,99 €","19,99 €"
"DAX MasterClass
Aprende el lenguaje de DAX para tu modelo de datos y análisis de negocio en un proyecto práctico",Spartan Consulting,"1,5 horas en total",42 ,Principiante,"14,99 €","49,99 €"
"Google Spreadsheets: Empieza desde cero
La mejor alternativa a Microsoft Excel. Domina las hojas de cálculo de Google.",Jose Gregorio Guevara Liendo,"4,5 horas en total",24 ,Principiante,"14,99 €","19,99 €"
"Mecanografía táctil básica + Curso de mecanografía
AHORRA tiempo y se más PRODUCTIVO! Escribe rápido sin mirar el teclado y navega con atajos por Word, Excel y Windows 10",Alfonso Rinsche,4 horas en total,25 ,Intermedio,"14,99 €","34,99 €"
"Organización de archivos acumulados
“La información que contienen los archivos empresariales es el activo más importante” dentro de los archivos acumulados",Alfonso Rinsche,10 horas en total,86 ,Principiante,"14,99 €","94,99 €"
"2023 Access aplicado en Inventario, Almacenes y Supply Chain
Aprende Access desde cero | Desarrolla un sistema de control de inventarios que podrás utilizar en tu trabajo.",Etraining S.A DE C.V,2 horas en total,33 ,Todos los niveles,"14,99 €","49,99 €"
"Curso Profesional de Excel
Conviértete en un maestro del análisis de datos",Ricardo Naya,"1,5 horas en total",14 ,Principiante,"14,99 €","94,99 €"
"Power BI tips & trucos: Todo lo que necesitas saber
Aprende años de experiencia en menos de 2 horas.",Ricardo Naya,"2,5 horas en total",29 ,Intermedio,"14,99 €","89,99 €"
"Método Práctico de Organización de Estudios Jurídicos
Ordene manualmente carpetas, exptes. para no extraviar documentación y sin usar caros programas de gestión legal",Adrián Javier Tagüico,40 minutos en total,5 ,Todos los niveles,"14,99 €","39,99 €"
"Administracion del Tiempo
Mejora tu productividad y reclama tu tiempo libre de regreso",Javier Francisco Navarrete Talavera,2 horas en total,29 ,Todos los niveles,"14,99 €","24,99 €"
"PowerPoint desde Principiante hasta Intermedio
Crea tus presentaciones con PowerPoint desde cero",Alexander Oliva,4 horas en total,52 ,Todos los niveles,"14,99 €","89,99 €"
"Ofimática de Google: Google Docs
Saca el máximo partido al procesador de texto de Google",Raymundo Salas Santiago,"1,5 horas en total",11 ,Intermedio,"14,99 €","79,99 €"
"Introducción a Azure DevOps 2023 - Nivel Intermedio
Guía introductoria para dominar Microsoft Azure DevOps. ¡Aprende rápidamente conceptos un poco más avanzados!",Alejandro Marchena,4 horas en total,57 ,Todos los niveles,"14,99 €","49,99 €"
"¡El Curso Definitivo de ZOOM! ¡De básico a Experto!
Las mejores ayudas y secretos que necesita un docente para MEJORAR sus clases en ZOOM",Andres Rosero,11 horas en total,89 ,Todos los niveles,"14,99 €","29,99 €"
"Ofimática Creativa. Todo lo Que Necesitas Saber
Aprende a Crear Presentaciones Digitales + Procesador de Textos + Hojas de Calculo + Diseño con Canva",Allan Solis,16 horas en total,82 ,Todos los niveles,"14,99 €","19,99 €"
"Curso Power BI - Modelado de datos e inteligencia de negocio
Aprendiendo desde 0 Power BI - viaje en el análisis y reporte de datos para obtener ricas perspectivas de nuestra data.",Esteban Terrazas,5 horas en total,55 ,Todos los niveles,"14,99 €","19,99 €"
"Power Query - Transformación de datos en Excel y Power BI
Curso de Power Query - transformación y limpieza de datos para Excel y Power BI (incluye m)",Eduardo Adrián Stirparo,1 hora en total,19 ,Todos los niveles,"14,99 €","24,99 €"
"Microsoft Forms - Curso completo para Iniciantes
Aprende a hacer formularios y encuestas con la aplicacion de Forms (Microsoft Office 365) y los secretos.",Joaquin Peña PhD (+ 11.000 estudiantes),"2,5 horas en total",31 ,Principiante,"17,99 €","49,99 €"
"Curso Básico de Excel Desde Cero.
Aprende todo lo esencial de Excel de forma fácil y rápida.",AMMED RIVEROS YUPANQUI,"2,5 horas en total",40 ,Todos los niveles,"14,99 €","19,99 €"
"Domina Microsoft Teams
Domina la herramienta Microsoft Teams para poder realizar trabajos colaborativos.",David Santos Garcia,2 horas en total,29 ,Intermedio,"14,99 €","19,99 €"
"Microsoft Excel: Intermedio, Funciones, Tablas Dinámicas y +
Aumenta tu productividad y amplia tus herramientas de análisis",Liliana Romero Llano,"7,5 horas en total",77 ,Todos los niveles,"14,99 €","94,99 €"
"Aprende a usar bien Microsoft Word
Orientado a Administrativos, Estudiantes y Opositores",Eduardo Adrián Stirparo,5 horas en total,44 ,Intermedio,"14,99 €","19,99 €"
"Diseña un curso en google classroom
Desde inicio hasta el fin un curso completo",SEPPAT SAS,"1,5 horas en total",10 ,Principiante,"14,99 €","54,99 €"
"Google Sheets - Hojas de cálculo - principiantes
Es mejor que Excel y además gratis. Los mejores tips, sin relleno innecesario, directo al grano.",Nicolas Rebozov,16 horas en total,72 ,Todos los niveles,"14,99 €","29,99 €"
"Excel de cero a experto
Todas las herramientas usadas por un experto en su día a día",Alfonso Rinsche,"6,5 horas en total",23 ,Principiante,"14,99 €","34,99 €"
"Curso Taller De Excel Desde Cero Hasta Avanzado
Curso Taller De Excel",Alfonso Rinsche,"1,5 horas en total",6 ,Todos los niveles,"14,99 €","94,99 €"
"Aprende a utilizar Oracle Primavera P6 ¡de forma ACELERADA!
Gestiona, planifica y lidera tus proyectos con Oracle Primavera P6 ¡La forma más rápida de aprender que existe!",Etraining S.A DE C.V,3 horas en total,35 ,Todos los niveles,"14,99 €","49,99 €"
"Automatización de datos en Excel con Power Query
Extrae, modifica, transforma y analiza datos en Excel con Tablas Dinámicas utilizando Power Query y Power Pivot",Ricardo Naya,1 hora en total,33 ,Principiante,"14,99 €","94,99 €"
"Inteligencia Emocional para la vida y el trabajo
Aprende a entender y gestionar efectivamente las emociones para ser exitoso en tus vínculos personales y profesionales",Ricardo Naya,"2,5 horas en total",26 ,Todos los niveles,"14,99 €","89,99 €"
"Sharepoint Designer 2013 en Español | WorkFlows
Aprende a usar la herramienta mas popular de Administracion y flujos nativos de SharePoint",Juan Carlos Alemán Morales,2 horas en total,18 ,Intermedio,"14,99 €","44,99 €"
"Excel, la Guía Rápida. Lo que todo novato debe saber.
Herramienta de productividad vital para la nueva década, toma la decisión de fortalecer tus competencias administrativas",Jairo Galeas,3 horas en total,30 ,Intermedio,"39,99 €","49,99 €"
"Domina Microsoft Word 2019: ""desde cero""
Domina la herramienta de procesamiento de textos más popular, Microsoft Word 2013, Word 2016, Word 2019 y office 365",Numpi Cursos,7 horas en total,44 ,Todos los niveles,"14,99 €","94,99 €"
"Crea Dashboards con Google Data Studio y Google Analytics
Crea fantásticos informes de Google Data Studio utilizando Google Analytics como fuente de datos.","Eduardo Aponte R., Finnse Academia",12 horas en total,72 ,Principiante,"14,99 €","49,99 €"
"Power BI, Inicia en el mundo de la Inteligencia de Negocios
Inteligencia de negocios y Power BI. Conectar fuentes, Transformar y Preparar datos, Modelar y Visualizar.",Carlos Ramos,"8,5 horas en total",49 ,Todos los niveles,"14,99 €","19,99 €"
"Domina Google Sheets Fácil y Rápido
Aprende a dominar Google Sheets fácil y rápido",Manuel Adelmo Oropeza,"4,5 horas en total",19 ,Intermedio,"14,99 €","19,99 €"
"Microsoft Excel - Curso nivel intermedio (2/2)
Aprenda a usar Excel - paso a paso",Grupo Inti Ingenieria,3 horas en total,30 ,Principiante,"14,99 €","19,99 €"
"Curso básico SAP completo desde cero para 100% principiantes
Inicia a enriquecer tu conocimiento sobre una de las herramientas más utilizadas a nivel mundial","Tawoc Educación, Gastón Galarza, Alvaro Chirou • 1.300.000+ Enrollments Worldwide","13,5 horas en total",153 ,Todos los niveles,"79,99 €","94,99 €"
"Universidad Excel - Básico, Intermedio y Avanzado!
Master en Excel más completo. Incluye Funciones, Tablas Dinámicas, Gráficos, Power Query , Macros y más a profundidad!",Sebastian Tunnell,6 horas en total,22 ,Todos los niveles,"79,99 €","94,99 €"
"Gestión Proyectos con Microsoft Project
Según los estándares sugeridos en el PMBOK",AulaGEO Academy,"15,5 horas en total",51 ,Todos los niveles,"79,99 €","94,99 €"
"Curso práctico de AutoCAD Civil 3D 2020 (de 0 a profesional)
Aprende desde cero a utilizar esta poderosa herramienta de diseño de infraestructuras.",Wilmer Cordoba,5 horas en total,36 ,Todos los niveles,"15,99 €","19,99 €"
"Presentaciones Multimedia de Alto Impacto con PowerPoint
Convierte tus presentaciones en momentos inolvidables",Mg. Luis Arturo Vargas M.,3 horas en total,18 ,Principiante,"14,99 €","19,99 €"
"Introducción a Data studio con Google Sheets y MySQL (BETA)
Crear dashboard (tableros de control) en datastudio desde cero. (El curso actualmente esta en proceso de actualización)",Edvin Nuñez,3 horas en total,39 ,Experto,"19,99 €",
"Master en Power BI DAX
Aprende todo sobre el lenguaje DAX y obtén las habilidades necesarias para tener éxito en el desarrollo de sus modelos",Guillermo Saez Yandiola (TailorSheet),7 horas en total,37 ,Principiante,"109,99 €",
"Excel VBA - Macros desde 0
Aprenderemos todo sobre Macros, VBA, programaremos en Excel, Ejemplos reales y prácticos",Cesar A. Siso L.,31 minutos en total,7 ,Principiante,"39,99 €","49,99 €"
"Introducción a Azure DevOps 2023 - Nivel Principiante
Guía introductoria y básica para empezar a utilizar Microsoft Azure DevOps. ¡Desde cero y para nivel principiante!","Federico Garay, Escuela Directa",2 horas en total,14 ,Principiante,"15,99 €","19,99 €"
"EXCEL COMPLETO - PARA PRINCIPIANTES
Excel para negocios y empresas en crecimiento",Alfonso Rinsche,2 horas en total,36 ,Intermedio,"14,99 €","34,99 €"
"Trucos y Atajos de Excel - [2023]
Tu flujo de trabajo volará con TODOS los Atajos y Trucos para ser un NINJA de Microsoft Excel. Incluye Manual en PDF",Alfonso Rinsche,"8,5 horas en total",105 ,Todos los niveles,"14,99 €","94,99 €"
"Domina las Herramientas de Google para Trabajar en Equipo
Eleva tu productividad al máximo trabajando en equipo con las Herramientas de Google y de manera práctica",Etraining S.A DE C.V,12 horas en total,68 ,Todos los niveles,"14,99 €","49,99 €"
"Excel para Gestión de Información de Recursos Humanos
Mejorando el manejo de la información de RRHH",Ricardo Naya,"28,5 horas en total",340 ,Todos los niveles,"14,99 €","94,99 €"
"Curso SAP + Introducción SAP MM + ABAP + Exámenes y pruebas
Curso completo de SAP + Introducción SAP MM + ABAP + Certificaciones Exámenes test pruebas",Ricardo Naya,"2,5 horas en total",25 ,Todos los niveles,"14,99 €","89,99 €"
"CURSO DE ZOOM COMPLETO
Aprende como realizar videoconferencias, dictar clases, y compartir de forma rápida y sencilla.",Winder Ezequiel Castro,1 hora en total,26 ,Todos los niveles,"14,99 €","24,99 €"
"Reuniones de Trabajo Productivas en Oficina y Teletrabajo
Del tiempo perdido, al equipo de trabajo de alto desempeño",David Asurmendi,"8,5 horas en total",36 ,Todos los niveles,"14,99 €","94,99 €"
"Redacción de Contenido - Trabaja desde Casa como Redactor
Teletrabaja Redacción de Contenido por Cuenta Propia desde cualquier lugar como Creador de contenido.",Carlos Abelenda,"10,5 horas en total",37 ,Todos los niveles,"14,99 €","19,99 €"
"Curso Excel - Dashboard - Power Query - Power Pivot -DAX
Curso de Excel para diseño de reportes, dashboards y scorecard de de alto nivel con análisis de datos.",Educapolis LMS,"2,5 horas en total",15 ,Intermedio,"14,99 €","19,99 €"
"Presentaciones de Alto Impacto en PowerPoint
Para una comunicación eficaz y profesional.",Mentes Brillantes,"7,5 horas en total",45 ,Principiante,"14,99 €","94,99 €"
"Curso básico de gestión documental y organización de archivo
Aprender a gestionar documentos de manera efectiva es una necesidad de toda empresa y persona.",Liliana Romero Llano,3 horas en total,42 ,Todos los niveles,"14,99 €","94,99 €"
