Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"TypeScript sin fronteras: guía definitiva
Todo lo que necesitas saber de TypeScript en un solo lugar",Manuel Martín,5 horas en total,43,Todos los niveles,"14,99 €","94,99 €"
"Desarrollo web Full con HTML5, CSS3, JS, AJAX, PHP8 y MySQLi
Sitio Web desde cero, con acabados personalizados, moderno y funcionalidad óptima, pensado para usuarios y para Google.",Fernando Herrera,"8,5 horas en total",106,Todos los niveles,"219,99 €",
"codigo fuente sistema de gimnasio java mysql con poo
sistema de gimnasio en java mysql con poo",Vaxi Drez,11 horas en total,113,Todos los niveles,"14,99 €","19,99 €"
"Go de cero a profesional - Bases, REST & Microservicios
Bases del lenguaje Go, aplicaciones REST, estructura de proyectos y Microservicios.",Juan Pablo Rodriguez Barajas,"5,5 horas en total",74,Intermedio,"19,99 €",
"Curso de ApiRest con spring boot
Aprender Spring el framework empresarial mas usado del mundo",Roberto Martín Castillo Ramos,"15,5 horas en total",83,Todos los niveles,"14,99 €","29,99 €"
"Aprende Python, Java y C# para Principantes desde Cero!
Domina los fundamentos de Python, Java, y C# desde Cero. Especial para programadores principiantes!",York Shire,34 minutos en total,5,Principiante,"14,99 €","94,99 €"
"Aprende Lenguaje C y C++ de CERO a EXPERTO
Aprende a programar en C y C++ sin ningún conocimiento previo",Juan Guillermo Araya Toledo,16 horas en total,132,Principiante,"14,99 €","19,99 €"
"Ionic 6: Crea aplicaciones móviles iOS y Android con React
Ionic, React, Formik, Yup, Realtime, Chat Online, Channels, Deploy APK y IPA.",Vanesa Gómez Paniza,2 horas en total,14,Todos los niveles,"14,99 €","19,99 €"
"Python para Profesionales. Mejora tu Desarrollo.
Si ya sabes Python y quieres dar un paso más, para manejar conceptos avanzados del desarrollo con este lenguaje.",Matías Coletta,"40,5 horas en total",401,Principiante,"14,99 €","19,99 €"
"pgBouncer: gestor de conexiones para servidores PostgreSQL
Aumenta el rendimiento del servidor PostgreSQL gracias al gestor de pools de conexiones más extendido actualmente",Francisco Javier Arce Anguiano,5 horas en total,48,Todos los niveles,"24,99 €","29,99 €"
"Plus | + Módulos EXTRA | APP DELIVERY Multi Servicio | UBER
Uber Taxi | Categorías productos | Buscador inteligente | Notifica pedidos a riders específicos | Autorización de store",Apasoft Training,10 horas en total,106,Todos los niveles,"15,99 €","19,99 €"
"Curso Completo Crea páginas Web Wordpress + Elementor PRO
Aprende a Construir Páginas Webs, Blogs y Landing pages como un Profesional SIN saber Programar y SIN Utilizar Código","KNOWMENT Formación, consultoría y coaching","3,5 horas en total",40,Todos los niveles,"15,99 €","19,99 €"
"Transiciones y animaciones creativas en CSS 3
Tu guía práctica para crear transiciones y animaciones sobre elementos HTML con CSS",Francisco Javier Arce Anguiano,2 horas en total,26,Intermedio,"15,99 €","19,99 €"
"Kotlin: Crea aplicaciones con Google ML en Android Studio
Diseña y crea proyectos profesionales con Kotlin y las herramientas de Google Machine Learning desde cero",Pixel Pro Web,1 hora en total,11,Todos los niveles,"19,99 €","24,99 €"
"Programación funcional, expresiones lambda y Streams en Java
Programación funcional, expresiones lambda y streams desde java 8 hasta novedades en java 17",Omar Ledesma,7 horas en total,45,Principiante,"14,99 €","19,99 €"
"Curso de Programación Básica en Python
Programación básica en Python",Cecilia Cobian Sandoval,"13,5 horas en total",141,Principiante,"14,99 €","44,99 €"
"Guía rápida de lombok en español
Aprende a utilizar lombok desde cero",Jose Jaico,"4,5 horas en total",67,Todos los niveles,"14,99 €","19,99 €"
"Curso de Programación Básica - tus primeros pasos
Aprende desde cero a pensar como un desarrollador y desarrolla ya tus primeros sistemas. Aprenderás Python 3 desde 0",Gustavo Arias,"5,5 horas en total",63,Todos los niveles,"14,99 €","19,99 €"
"Programacion Web PHP, MVC, POO y MySQL - Tienda Online
aprende a contruir una tienda onlinde desde cero usando PHP , JAVASCRIPT , HTML Y MYSQL sin depender de frameworks",Jose ventura Chavez,"2,5 horas en total",20,Principiante,"14,99 €","34,99 €"
"SQL- Curso completo de Bases de Datos - Básico - Avanzado
Aprenderás todo relacionado a base de datos",Yirsis Serrano,"2,5 horas en total",26,Principiante,"14,99 €","94,99 €"
"Jetpack Compose desde cero, migra tus vistas de Android XML
Crear apps en Android Studio con Jetpack Compose. Aprende a convertir tus archivos XML en vistas con Kotlin y Compose!",Lisandro Alberto Echeverria Villalobos,23 horas en total,239,Principiante,"14,99 €","29,99 €"
"Master en Kubernetes de principiante a Experto
Diseña aplicaciones con arquitectura de sistemas distribuidos con Kubernetes",render2web . 100.000+ Estudiantes en Todo el Mundo,"29,5 horas en total",145,Experto,"14,99 €","94,99 €"
"Vue.js - Intermedio: Lleva tus bases al siguiente nivel
Vue 3, Pinia, Vite, TypeScript, Composition API, Script Setup, Vue-Query, Quasar, Caché y más",Enrique Márquez,"4,5 horas en total",49,Todos los niveles,"14,99 €","19,99 €"
"Diseño Web Profesional desde cero
El Curso donde aprenderás de una forma muy práctica y desde cero a diseñar cualquier sitio Web",Reynaldo devR,12 horas en total,105,Todos los niveles,"14,99 €","24,99 €"
"¡Crea tu portfolio web desde 0 con HTML5 y CSS3!
Da tus primeros pasos en la programación web y aprende los dos principales lenguajes de la web paso a paso",Daniel Acero Sagredo,"6,5 horas en total",45,Intermedio,"14,99 €","19,99 €"
"Resolución del modelo de examen ISTQB Agile Tester (CTFL-AT)
Lo importante no son las respuestas, sino las explicaciones de cómo llegar a ellas.",Víctor Robles,"15,5 horas en total",144,Intermedio,"14,99 €","94,99 €"
"Aprende a crear una API RESTful con Java y Spring Boot
Aprende a crear una API RESTful con Java y Spring Boot desde cero",Luis orlando muñoz bueno,30 horas en total,205,Todos los niveles,"14,99 €","19,99 €"
"Aprende Java 18 y Buenas Prácticas desde 0
Aprende Java y Buenas Practicas de Desarrollo desde el momento 0 para que puedas introducirte al desarrollo profesional.",Yudner Paredes,5 horas en total,44,Principiante,"14,99 €","19,99 €"
"De Cero a Experto en HTML5 y CSS3.
Aprende todo el mundo de la programación.",Davis Anderson Bastidas Vicente,2 horas en total,8,Principiante,"14,99 €","19,99 €"
"NodeJS: De Cero a Experto ( CONEXIONES-APIS-CONSOLA-BOTS )
Las conexiones se encuentran aquí - mongoDB - robo3T - MySQL - APIrest local - Sockets - BOT y mas",Andres Rojas,"4,5 horas en total",37,Principiante,"14,99 €","19,99 €"
"Desarrollo web ultra rápido con Astro
Aprender a usar astro para crear sitios web integrando otras herramientas como React, Svelte o Vue",Francisco Javier Arce Anguiano,6 horas en total,59,Principiante,"24,99 €","29,99 €"
"Curso Mastering Google Chrome DevTools
Aprenda a utilizar DevTools, incluidas herramientas de rendimiento, Lighthouse, accesibilidad entre muchas otras.",Apasoft Training,"9,5 horas en total",69,Todos los niveles,"15,99 €","19,99 €"
"Bootcamp Python : Aprende programación desde cero con Python
Aprenda a programar desde cero,","KNOWMENT Formación, consultoría y coaching",13 horas en total,127,Todos los niveles,"15,99 €","19,99 €"
"APL | Introducción al lenguaje de arrays
Curso de introducción a Array Programming Language / A Programming Language",Francisco Javier Arce Anguiano,"7,5 horas en total",75,Todos los niveles,"15,99 €","19,99 €"
"NLP con Python: Procesamiento de Lenguaje Natural con Python
Aprende los fundamentos del NLP con Python",Pixel Pro Web,"2,5 horas en total",60,Todos los niveles,"19,99 €","24,99 €"
"WordPress Master class 2023 + Ecommerce + Hacks y Trucos
El único curso de Wordpress 6 dictado por un Google Expert certificado para llevar tu web al siguiente nivel",Rubén Andrés Alvarado Orozco,87 horas en total,402,Todos los niveles,"14,99 €","19,99 €"
"Programación Funcional con Kotlin
Aprende los fundamentos de la programación funcional, de forma práctica, y de una vez por todas!",César Cancino Zapata,40 minutos en total,5,Todos los niveles,"14,99 €","24,99 €"
"Crea tu portafolio como Data Engineer | 4 proyectos Reales
Conviértete en un Data Engineer | Pipelines Ingeniería de datos | AWS Free Tier | Crea Apps Interactivas con Streamlit",Yobi Lozano,"12,5 horas en total",128,Todos los niveles,"14,99 €","19,99 €"
"Crea y automatiza Reportes con Python en Word y Excel.
Crea reportes de forma automatizada y profesionales con estadísticas con Python. En formato de Excel y Word.",Edumar Group,"5,5 horas en total",46,Principiante,"14,99 €","19,99 €"
"Node, MongoDB, MySQL, Handlebars, APi Rest, Nestjs
Express,, Sequelize, Mongoose, Nestjs, TypeOrm, Prisma, Swagger, Webpay de Transbank",Diego Nunez,8 horas en total,47,Intermedio,"19,99 €",
"Introducción a la visualización de datos en R con ggplot2
Aprende a hacer gráficos con ggplot2",Misael Cazarez,"5,5 horas en total",53,Intermedio,"14,99 €","49,99 €"
"React Native MVVM: App Delivery NodeJS MySQL Pasarelas Pagos
React Native | Typescript | Clean Architecture | MVVM | Node.js | MySQL | Mercado Pago | Stripe | CRUD API REST | Hooks",Andreas Spektor,7 horas en total,52,Todos los niveles,"14,99 €","94,99 €"
"HTML-CSS-JavaScript: Desde la nada al máximo
La base indispensable para trabajar en FrontEnd",Roberto Suárez Litardo,"24,5 horas en total",239,Todos los niveles,"14,99 €","24,99 €"
"Cómo crear un Servidor de Minecraft con Mods (2022)
Aprenderás a como crear y configurar tu propio servidor de Minecraft con Mods para jugar con tus amigos.",Jorge Salgado Miranda,3 horas en total,14,Principiante,"14,99 €","29,99 €"
"C# Tec Mont
developer software",Alison A,"36,5 horas en total",164,Todos los niveles,"14,99 €","19,99 €"
"Preguntas de entrevista sobre WordPress (2022 ACTUALIZADO)
¡Aprende sobre WordPress con estas preguntas de entrevista!","Jorge Alberto Chavez Sarmiento, Numpi Cursos","81,5 horas en total",280,Todos los niveles,"14,99 €","94,99 €"
"Curso de Java - Nivel Básico
Java Nivel Básico",Licito Hurol,34 minutos en total,10,Todos los niveles,"14,99 €","19,99 €"
"Google Maps SDK para Android y Kotlin de la A a la Z
Crea apps con mapas con Kotlin y Android, API Maps para android: Rutas, ubicación, marcadores, StreetView, listas, tipos",Global Mentoring Ing. Ubaldo Acosta,4 horas en total,33,Principiante,"14,99 €","19,99 €"
"Crear páginas web sin gastar dinero con Xampp y WordPress.
Usted podrá crear páginas web sin invertir 1 solo dólar. Nadie robará sus ideas ya que tendrá su propio servidor local.",Nicolas Schurmann,"17,5 horas en total",124,Intermedio,"14,99 €","29,99 €"
"React intensivo: desde cero y actualizado para principiantes
Hooks, Routers, CRUD Firebase-firestore, Context API, Styled-components, Vite, Crear componentes, +Proyectos finales",Oscar Larrahondo,3 horas en total,23,Todos los niveles,"14,99 €","94,99 €"
"Ecommerce con PHP y MySQL (Tienda Online)
Tienda Virtual con PHL y MySQL",tusolutionweb tutos dev,31 horas en total,215,Principiante,"14,99 €","19,99 €"
"Bootcamp de desarrollo Web con Free Pascal #1 - FrontEnd
Crea Webapps con Free Pascal/Lazarus",Francisco Javier Arce Anguiano,2 horas en total,21,Todos los niveles,"24,99 €","29,99 €"
"Unreal Engine 5: Blueprints
La guía completa para aprender a programar en Blueprints con UE5.",Apasoft Training,"9,5 horas en total",56,Todos los niveles,"15,99 €","19,99 €"
"Flutter Avanzado con GetX : App Móvil con Python y MongodB
GetX , Provider, Controller, Repository , Mongodb, Python, Flask, Docker, Restapi, Estructura Getx, Servicio web, y más.","KNOWMENT Formación, consultoría y coaching",7 horas en total,65,Todos los niveles,"15,99 €","19,99 €"
"Microsoft Access: Desde cero para principiantes
Aprenderás a administrar bases de datos como un profesional",Francisco Javier Arce Anguiano,"28,5 horas en total",118,Principiante,"15,99 €","19,99 €"
"Sitio web con PHP usando Yii Framework
Aprenda a crear un sitio web de forma rápida con uno de los frameworks más populares de PHP, llamado Yii Framework",Pixel Pro Web,3 horas en total,18,Principiante,"19,99 €","24,99 €"
"Fundamentos de la Programación en PseInt - Avanzado
Curso PseInt de cero a experto",Nahuel Costamagna,"2,5 horas en total",32,Todos los niveles,"14,99 €","89,99 €"
"Python - Introducción a la programación multihilo (Threads)
Aprende de manera rápida y sencilla a trabajar con programación multihilo en Python",Marcos González,"5,5 horas en total",41,Intermedio,"14,99 €","19,99 €"
"Aplicativos Web
Desarrollo web con HTML, CSS, PHP, JavaScript, JQuery, AJAX y Materialize","Global Mentoring Ing. Ubaldo Acosta, Sergio Alejandro Pérez Gabriel",2 horas en total,11,Intermedio,"14,99 €","19,99 €"
"Aprende Lenguaje C++ de CERO a EXPERTO
Aprende a programar en C++ sin ningún conocimiento previo",Portal Ingeniería | +60.000 Students,"16,5 horas en total",106,Todos los niveles,"14,99 €","29,99 €"
"Git. Curso completo de Git y Github. Aprende desde cero
Git y Github. Aprende a trabajar con repositorios locales y remotos con Git y GitHub, mediante ejemplos y 7 ejercicios",Agustin Navarro Galdon,"2,5 horas en total",25,Principiante,"14,99 €","94,99 €"
"Máster No-Code. Programación Visual
Conoce los más importantes programas usados para crear todo tipo de proyectos sin tener que programar ni usar código.","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Brian De Vita","4,5 horas en total",91,Principiante,"14,99 €","94,99 €"
"Python de 0 a Héroe
Curso diseñado para principiantes del lenguaje Python, incluye reconocimiento facial",Loles Ferrándiz,11 horas en total,226,Todos los niveles,"14,99 €","39,99 €"
"Aprende Java desde cero y en tiempo récord
¡Da el salto a proyectos empresariales web y móviles, así como videojuegos!",Juan Pablo Guamán Rodríguez,17 horas en total,133,Principiante,"14,99 €","94,99 €"
"Spark y Scala en Databricks: Big Data e ingeniería de datos
Trabajo desde niveles básicos hasta avanzados con RDD y DataFrame.",Adrián Gallardo Benítez,4 horas en total,11,Intermedio,"14,99 €","19,99 €"
"Desarrolla una tienda online con WooCommerce y Storefront
Conviértete en desarrollador de WooCommerce y aprende a desarrollar tus propios temas para crear tiendas online",Andrés Cruz Yoris,11 horas en total,84,Todos los niveles,"14,99 €","19,99 €"
"Elabora CRUD desde tabla HTML hacia Postgresql usando Django
Aprende a utilizar Ajax de jQuery desde el FrontEnd y envía datos hacia el BackEnd Django, tanto manual como con plugins",Red System Studio,"19,5 horas en total",159,Todos los niveles,"14,99 €","19,99 €"
"TU propia APP de DELIVERY Internacional | Flutter 3 y NestJS
Inglés-Español | Provider | REST API | Sockets | Cloud | Pago con Tarjeta y Efectivo | Mapas Integrados | Null-Safe",Rene Alejandro Calderon,9 horas en total,81,Principiante,"14,99 €","94,99 €"
"FastAPI, MySQL, MongoDB,Swagger
Aprenderás a trabajar con FasAPI para las necesidades del mercado real.",Estuardo Ramirez,9 horas en total,62,Todos los niveles,"14,99 €","19,99 €"
"Automatización con Selenium Webdriver para principiantes
Aprende a automatizar pruebas de software",Alejandro Agapito Bautista,7 horas en total,87,Principiante,"14,99 €","19,99 €"
"Curso de python
Aprenda uno de los lenguajes de programación más populares y creemos juntos nuestras primeras aplicaciones con python","Pablo Tilotta - +170k students, Global Mentoring Ing. Ubaldo Acosta","4,5 horas en total",34,Principiante,"14,99 €","29,99 €"
"Aprende a crear videojuegos con Godot 4 | Curso definitivo
En este curso haremos varios juegos en 2d y 3d y Aprenderás desde 0 a programar en GDScript",Luis orlando muñoz bueno,"10,5 horas en total",136,Todos los niveles,"14,99 €","19,99 €"
"Lógica de Programación 2022 (Tecnicatura Universitaria)
Vamos a lo mas avanzado de la lógica de programación con Arreglos Matrices Funciones Recursividad POO en C++ y mucho mas",Francisco Javier Arce Anguiano,"10,5 horas en total",47,Principiante,"24,99 €","29,99 €"
"Web API con .NET CORE y Swagger + Dapper + SQL Server
Crear tus propias Web API y diseña tu base de datos con Sql Server",Apasoft Training,"24,5 horas en total",206,Todos los niveles,"15,99 €","19,99 €"
"AWS orientado a datos
Lambdas, EventBridge, Cloudwatch, RDS Aurora Serverless 2, SecretManager, DynamoDB, SNS, alertas a Discord / Slack.","KNOWMENT Formación, consultoría y coaching","6,5 horas en total",34,Todos los niveles,"15,99 €","19,99 €"
"Nest + GraphQL: Evoluciona tus APIs
Autenticación, autorización, DigitalOcean, Docker, Docker Hub, code first, queries, mutations, enumeraciones y más",Francisco Javier Arce Anguiano,"8,5 horas en total",54,Todos los niveles,"15,99 €","19,99 €"
"API REST con PHP 8 y MySQL - Token Authentication
Aprende a desarrollar y consumir APIS RESTFUL desde cero, paso a paso con PHP, MVC, POO y MySQL",Pixel Pro Web,"18,5 horas en total",163,Intermedio,"19,99 €","24,99 €"
"R Programming: De Principiante a Avanzado
Jorge, con experiencia en Data Science, te enseñará programación en R desde cero hasta análisis de datos.",Faustino Lima Marcañaupa,"23,5 horas en total",166,Todos los niveles,"15,99 €","19,99 €"
"Especialización Arduino + Python (El curso más completo)
Curso completo de Arduino y Python, Domótica, reconocimiento facial, comunicaciones, bases de datos y muchos temas más.","Alain Nicolás Tello, Frogames Support Team, María Santos",8 horas en total,76,Todos los niveles,"15,99 €","99,99 €"
"Creación de aplicaciones e interfaces gráficas con Python
Aprende a crear tus propias interfaces gráficas y aplicaciones de escritorio con Python - Tkinter",Cristian Casis,69 horas en total,465,Todos los niveles,"24,99 €","29,99 €"
"PHP 8, Laravel 9, Mysql, MongoDB, Webpay de Transbank
PHP, Laravel, Webpay de Transbank, Integración con Paypal, API Rest, JWT, Blade",Fernando Herrera,3 horas en total,22,Principiante,"219,99 €",
"Programación FullStack y Escritorio desde CERO a PROFESIONAL
Sé programador profesional con JavaScript, HTML-CSS, jQuery, Node.js, Electron y React, todo en paralelo con Pascal.",Roberto Martín Castillo Ramos,"18,5 horas en total",153,Experto,"14,99 €","24,99 €"
"Desarrollo de Aplicaciones con Algolia.
Creando experiencias de búsqueda personalizadas, flexibles y eficaces.",Manuel Sánchez,"90,5 horas en total",320,Todos los niveles,"14,99 €","19,99 €"
"Laravel Livewire y TDD: Crea un Portafolio Dinámico
Construye un Portafolio Dinámico aplicando TDD con Laravel, Livewire, TailwindCSS y Alpine.js",Nadia Cavalleri,5 horas en total,41,Intermedio,"14,99 €","19,99 €"
"Curso de Base de Datos SQLite
Base de Datos SQLite",Elivar Largo,16 horas en total,67,Todos los niveles,"15,99 €","19,99 €"
"Aprende Python desde cero
Comienza a programar en Python desde un nivel básico hasta avanzado y coloca en práctica tus conocimientos",Juan Ignacio Marotti,"3,5 horas en total",36,Intermedio,"14,99 €","19,99 €"
"Proceso CRUD (C Sharp y SQLite)
C Sharp y SQLite",Joel Moreno,14 horas en total,121,Todos los niveles,"99,99 €",
"¡Programación para padres e hijos!
Curso básico para aprender a programar con el lenguaje de programación Scratch",Alonso Nava,"3,5 horas en total",27,Intermedio,"14,99 €","19,99 €"
"Lógica de programación en 3 lenguajes
Aprende a programar en C++, Java y Arduino",Jorge Maldonado B.,3 horas en total,47,Principiante,"14,99 €","94,99 €"
"+100 Ejercicios Resueltos en Python
Aprende a Programar en Python con ejercicios resueltos en Google Colab y Jupyter Notebook",Héctor Uriel Pérez,"16,5 horas en total",141,Principiante,"14,99 €","49,99 €"
"Login y Registro de Usuarios con PHP, MySQL y Bootstrap
Login con PHP y MySQL, Aprender PHP desde cero.",Fernando Vicente,"1,5 horas en total",234,Todos los niveles,"79,99 €","94,99 €"
"Sistema de inventario con php8, MVC, POO, PDO y AdminLTE
Como crear un sistema de inventario con php8, MVC, POO, PDO, JavaScript, Ajax, y AdminLTE",Daniel Lucas Hernández,"2,5 horas en total",46,Todos los niveles,"15,99 €","19,99 €"
"MasterClass CSS
Aprende CSS3 - Curso 100% Practico","Sebastian Tunnell, Lisandro A. Cesaratto","8,5 horas en total",19,Principiante,"14,99 €","94,99 €"
"Proceso CRUD (C Sharp y Microsoft Access)
C Sharp y Microsoft Access",Francisco Javier Arce Anguiano,"12,5 horas en total",50,Principiante,"24,99 €","29,99 €"
"R Programming: Análisis de datos
Regresión lineal, series de tiempo, gráficos avanzados y mucho más.",Apasoft Training,"3,5 horas en total",26,Intermedio,"15,99 €","19,99 €"
"Testing Software: Masterclass para principiantes
¡Aprende a testear con front-end, back-end, React, APIs y mucho más usando JavaScript y Python!","KNOWMENT Formación, consultoría y coaching",4 horas en total,38,Todos los niveles,"15,99 €","19,99 €"
"Ruby on Rails 7 Hotwire Docker TailwindCSS
Crea una aplicación de Ruby on Rails 7 utilizando Hotwire, Docker, TailwindCSS, PostgreSQL y Sendgrid.",Francisco Javier Arce Anguiano,3 horas en total,33,Principiante,"15,99 €","19,99 €"
"Desarrolla tu primera aplicación utilizando DDD en Laravel
Aprende a desarrollar aplicaciones escalables en Laravel",Pixel Pro Web,15 horas en total,120,Todos los niveles,"19,99 €","24,99 €"
"Javascript intensivo - camino hacia React
Fetch, Condicionales, Bucles, Map, Let y var, Relacionar con html y css, Archivos json, consumo de API y más!",Carlos Carmona,"2,5 horas en total",26,Experto,"14,99 €","84,99 €"
"Creando un sistema de compra y venta + mvc + ajax
Aprende a crear desde 0 un sistema de compra y venta",JM Navarro,16 horas en total,122,Principiante,"14,99 €","94,99 €"
"Curso completo de HTML5 y CSS3 en español
Aprende HTML y CSS desde 0 para crear tus páginas webs profesionales.",Alexander Bolaño Cervantes,19 horas en total,64,Principiante,"14,99 €","94,99 €"
"Aprende a crear un videojuego EDUCATIVO en Unity.
Programar una aplicación educativa usando el motor Unity.","Alvaro Chirou • 1.300.000+ Enrollments Worldwide, Brian De Vita",2 horas en total,28,Todos los niveles,"17,99 €","94,99 €"
"Curso de WordPress 6.+ 2022
Aprende WordPress 6.0 desde lo más básico",César Cancino Zapata,"18,5 horas en total",69,Todos los niveles,"14,99 €","19,99 €"
"Aplicación de Chat en tiempo real
Crea una aplicación de Chat y domina la lógica que se utiliza para la comunicación en tiempo real",Raul Figueroa,7 horas en total,24,Principiante,"14,99 €","19,99 €"
"Desarrollo Web Profesional - Experto en HTML5 y CSS3
Aprende Desarrollo Web con este curso de HTML y CSS desde cero hasta dominarlo y crea sitios con tu propio diseño web.",Jonathan Goyes,"6,5 horas en total",75,Todos los niveles,"14,99 €","19,99 €"
"Desarrollo con Node.js. Aplicación, Testing y seguridad
Aprende a desarrollar aplicaciones con Node, realizando todo el ciclo completo de desarrollo con un proyecto real.",Vladimir Rodríguez,21 horas en total,346,Todos los niveles,"14,99 €","94,99 €"
"Web Scrapping y Web Automation con Power Automate Desktop
Automatiza la extracción de datos y la automatización de botones web sin código con power automate desktop",Pablo Asensi,10 horas en total,74,Todos los niveles,"14,99 €","19,99 €"
"Curso de Base de Datos MariaDB Server
Base de Datos MariaDB Server",Fernando Andrade,6 horas en total,51,Intermedio,"14,99 €","44,99 €"
"Bubble .io (No Code) Aprende Lenguaje de Programación Visual
BubbleIO Plataforma de Desarrollo sin Código. Construye Aplicaciones Web NoCode sin Conocimientos de Desarrollo","Alberto González Tajuelo, Chiabit Education","5,5 horas en total",44,Intermedio,"14,99 €","19,99 €"
"Comienza a programar: Python desde 0
¡Únete al curso del lenguaje más popular y demandado de la actualidad!",Víctor Ramos,6 horas en total,48,Todos los niveles,"14,99 €","19,99 €"
"Aprende Lenguaje C de CERO a EXPERTO
Aprende a programar en C sin ningún conocimiento previo","Alain Nicolás Tello, María Santos, Frogames Support Team","3,5 horas en total",48,Principiante,"16,99 €","99,99 €"
"Aprende Python de 0 a Master
Curso de Python desde 0",Kenneth Trigueros Ramírez,"2,5 horas en total",24,Todos los niveles,"14,99 €","89,99 €"
"Spring Boot,Thymeleaf,MySQL,MongoDB,API Rest
API Rest, JWT, Webpay de Transbank, Paypal, Junit, Spring Security, JPA Repository","Codigo 369, Academia Apps, Proyectos Web","37,5 horas en total",142,Principiante,"14,99 €","94,99 €"
"Especialización completa en Python
Curso de alta especialidad en Python con constante actualización de temas",E. Daniel Valencia Martinez,"26,5 horas en total",175,Todos los niveles,"14,99 €","94,99 €"
"Primer Curso DAM/DAW Programación.
Programación en Java. Desarrollo de aplicaciones multiplataforma/web (DAM/DAW).",Francisco Javier Arce Anguiano,56 horas en total,394,Todos los niveles,"24,99 €","29,99 €"
"Curso de Programación Python 1
Programación desde cero",Apasoft Training,"1,5 horas en total",23,Principiante,"15,99 €","19,99 €"
"Introducción a ShinyApps en R: crea aplicaciones web!
Aprende a crear aplicaciones web con Shiny y permite que los usuarios interactuen con tus procedimientos de Data Science","KNOWMENT Formación, consultoría y coaching",5 horas en total,43,Intermedio,"15,99 €","19,99 €"
"MasterClass HTML
Introdúcete al mundo de la programación y vuélvete un experto",Francisco Javier Arce Anguiano,5 horas en total,62,Todos los niveles,"15,99 €","19,99 €"
"API REST con PHP y MYSQL
crea una api rest con php y usando el motor de base de datos mysql",Pixel Pro Web,4 horas en total,18,Principiante,"19,99 €","24,99 €"
"Flask desde cero 2022 con Firebase
curso practico de desarrollo web con python y flask con firebase",Edgardo M Lopez,"1,5 horas en total",11,Intermedio,"39,99 €","49,99 €"
"Aprende a programar con Minecraft Education
Conoce y aprende las herramientas que ofrece Minecraft Education así como la creación de tu propio mundo",Mariano Sosa,"5,5 horas en total",29,Principiante,"79,99 €","94,99 €"
"Crea una web como Amazon parte 2: Adsense, seo y membresías
Amazon Clone - GOOGLE ADSENSE, MEMBRESÍAS, SEO PLUS, Imagen Corporativa a nuestro sitio multi vendedor de WooCommerce",Bryan Rafael Andia,"2,5 horas en total",12,Principiante,"14,99 €","24,99 €"
"Crea sistema POS Inventarios y ventas con Laravel 9 y Nuxt
Aprende a crear tu sistema web para puntos de venta con manejo de inventarios y facturación utilizando Laravel 9 y Nuxt","Numpi Cursos, Hugo Aguilar Svonik",4 horas en total,27,Todos los niveles,"14,99 €","19,99 €"
"WhatsApp API y Node JS Chatbot Enviar y recibir mensajes
WhatsApp Cloud API | Meta | Node JS | Postman | Web App",Oscar Uh,13 horas en total,116,Todos los niveles,"14,99 €","29,99 €"
"Python Pro
¡Aprende Python como un profesional! ¡Comience desde lo básico y continúe creando sus propias aplicaciones!",Ing. Aldair Morales Cuéllar,3 horas en total,32,Todos los niveles,"14,99 €","24,99 €"
"Curso de Base de Datos PostgreSQL Server
Base de Datos PostgreSQL Server",Jesús Abraham Martínez Aguilar,14 horas en total,141,Todos los niveles,"14,99 €","19,99 €"
"Crea un Sistema de Mesa de Ayuda con Google Apps Script MVC
Crear aplicaciones ligeras en la plataforma Google Workspace y se mas pro-activo",Denisse Carolina Quiñones Noriega,4 horas en total,33,Intermedio,"79,99 €","94,99 €"
"CRUD CON [PHP, MVC, POO, MYSQL]
Aprende hacer una aplicación web",Portal Ingeniería | +60.000 Students,"26,5 horas en total",111,Intermedio,"14,99 €","19,99 €"
"Aprende a crear un chat con el API de WhatsApp, MEAN STACK.
Implementa un chat de WhatsApp en cualquier tipo de aplicativo.",Redait Media,2 horas en total,24,Intermedio,"14,99 €","94,99 €"
"Crea una aplicación de realidad virtual con Unity y Photon
Entra al campo de la realidad virtual con Meta Quest 2, Photon y Unity y emprende tu camino como desarrollador VR.","Álvaro García, Cursos Online Arquitectura, Formación Certificada, Lucía Fernández","5,5 horas en total",48,Principiante,"14,99 €","19,99 €"
"Proceso CRUD (C Sharp y MySQL)
C Sharp y MySQL",Jesús Abraham Martínez Aguilar,"9,5 horas en total",54,Intermedio,"14,99 €","94,99 €"
"Master avanzado Android: Patrones de programación con Kotlin
Lleva tus apps de Android a otro nivel. Patrones de diseño en Kotlin: Factory, Singleton, Builder, Decorator, Observer..",Álvaro Sempere Plaza,"4,5 horas en total",20,Intermedio,"14,99 €","19,99 €"
"Delivery App en Flutter. Proyecto Real en desarrollo.
Crea una App de Delivery en Flutter desde cero, un proyecto real en constante desarrollo al que podrás aportar ideas.",José Miguel Moya,"27,5 horas en total",145,Intermedio,"19,99 €","24,99 €"
"Web API RESTful crear y consumir en Net MAUI y Net Core(C#)
Aprende a crear una Web API y desarrolla una aplicación móvil con .NET MAUI y una aplicación web con NET CORE",Jhon Jairo Rincón,"47,5 horas en total",188,Todos los niveles,"14,99 €","19,99 €"
